Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,pool_size 20%,518.0,1.0,518.0,8469.0
Improved,pool_size 20%,352.0,4.0,88.0,8635.0
Improved,pool_size 20%,324.0,5.0,64.8,8493.0
Improved,pool_size 20%,312.0,5.0,62.4,8459.0
Improved,pool_size 20%,328.0,6.0,54.666666666666664,8701.0
Improved,pool_size 20%,321.0,6.0,53.5,8667.0
Improved,pool_size 20%,312.0,6.0,52.0,8636.0
Improved,pool_size 20%,336.0,6.0,56.0,8717.0
Improved,pool_size 20%,320.0,6.0,53.333333333333336,8627.0
Improved,pool_size 20%,350.0,6.0,58.333333333333336,8671.0
Improved,pool_size 20%,311.0,6.0,51.833333333333336,8601.0
Improved,pool_size 20%,317.0,6.0,52.833333333333336,8560.0
Improved,pool_size 20%,319.0,6.0,53.166666666666664,8680.0
Improved,pool_size 20%,314.0,6.0,52.333333333333336,8435.0
Improved,pool_size 20%,300.0,6.0,50.0,8819.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,8646.0
Improved,pool_size 20%,343.0,7.0,49.0,8557.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,8536.0
Improved,pool_size 20%,350.0,7.0,50.0,8558.0
Improved,pool_size 20%,318.0,6.0,53.0,8741.0
Improved,pool_size 20%,321.0,6.0,53.5,8448.0
Improved,pool_size 20%,307.0,6.0,51.166666666666664,8496.0
Improved,pool_size 20%,310.0,6.0,51.666666666666664,8635.0
Improved,pool_size 20%,301.0,6.0,50.166666666666664,8677.0
Improved,pool_size 20%,302.0,6.0,50.333333333333336,8475.0
Improved,pool_size 20%,347.0,7.0,49.57142857142857,8737.0
Improved,pool_size 20%,305.0,6.0,50.833333333333336,8551.0
Improved,pool_size 20%,312.0,6.0,52.0,8553.0
Improved,pool_size 20%,313.0,6.0,52.166666666666664,8592.0
Improved,pool_size 20%,318.0,6.0,53.0,8830.0
Improved,pool_size 20%,341.0,7.0,48.714285714285715,8636.0
Improved,pool_size 20%,302.0,6.0,50.333333333333336,8709.0
Improved,pool_size 20%,348.0,7.0,49.714285714285715,8606.0
Improved,pool_size 20%,303.0,6.0,50.5,8732.0
Improved,pool_size 20%,301.0,6.0,50.166666666666664,8743.0
Improved,pool_size 20%,337.0,7.0,48.142857142857146,8616.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,8727.0
Improved,pool_size 20%,303.0,6.0,50.5,8647.0
Improved,pool_size 20%,307.0,6.0,51.166666666666664,8773.0
Improved,pool_size 20%,300.0,6.0,50.0,8516.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,8718.0
Improved,pool_size 20%,307.0,6.0,51.166666666666664,8875.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,8661.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,8570.0
Improved,pool_size 20%,343.0,7.0,49.0,8632.0
Improved,pool_size 20%,301.0,6.0,50.166666666666664,8765.0
Improved,pool_size 20%,303.0,6.0,50.5,8501.0
Improved,pool_size 20%,341.0,7.0,48.714285714285715,8529.0
Improved,pool_size 20%,306.0,6.0,51.0,8518.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,8632.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,8790.0
Improved,pool_size 20%,349.0,7.0,49.857142857142854,8846.0
Improved,pool_size 20%,343.0,7.0,49.0,8723.0
Improved,pool_size 20%,302.0,6.0,50.333333333333336,8700.0
Improved,pool_size 20%,344.0,7.0,49.142857142857146,8577.0
Improved,pool_size 20%,302.0,6.0,50.333333333333336,8574.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,8788.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,8872.0
Improved,pool_size 20%,347.0,7.0,49.57142857142857,8454.0
Improved,pool_size 20%,341.0,5.0,68.2,8778.0
Improved,pool_size 20%,317.0,6.0,52.833333333333336,8665.0
Improved,pool_size 20%,305.0,6.0,50.833333333333336,8494.0
Improved,pool_size 20%,316.0,6.0,52.666666666666664,8692.0
Improved,pool_size 20%,310.0,6.0,51.666666666666664,8711.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,8607.0
Improved,pool_size 20%,314.0,6.0,52.333333333333336,8547.0
Improved,pool_size 20%,343.0,7.0,49.0,8981.0
Improved,pool_size 20%,306.0,6.0,51.0,8663.0
Improved,pool_size 20%,300.0,6.0,50.0,8679.0
Improved,pool_size 20%,311.0,6.0,51.833333333333336,8737.0
Improved,pool_size 20%,301.0,6.0,50.166666666666664,8810.0
Improved,pool_size 20%,300.0,6.0,50.0,8700.0
Improved,pool_size 20%,300.0,6.0,50.0,8425.0
Improved,pool_size 20%,305.0,6.0,50.833333333333336,8647.0
Improved,pool_size 20%,347.0,7.0,49.57142857142857,8769.0
Improved,pool_size 20%,300.0,6.0,50.0,8152.0
Improved,pool_size 20%,305.0,6.0,50.833333333333336,8778.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,8609.0
Improved,pool_size 20%,300.0,6.0,50.0,8732.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,8717.0
Improved,pool_size 20%,332.0,6.0,55.333333333333336,8623.0
Improved,pool_size 20%,300.0,6.0,50.0,8360.0
Improved,pool_size 20%,344.0,7.0,49.142857142857146,8691.0
Improved,pool_size 20%,305.0,6.0,50.833333333333336,8719.0
Improved,pool_size 20%,300.0,6.0,50.0,8759.0
Improved,pool_size 20%,311.0,6.0,51.833333333333336,8569.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,8601.0
Improved,pool_size 20%,307.0,6.0,51.166666666666664,8628.0
Improved,pool_size 20%,308.0,6.0,51.333333333333336,8733.0
Improved,pool_size 20%,300.0,6.0,50.0,8614.0
Improved,pool_size 20%,344.0,7.0,49.142857142857146,8720.0
Improved,pool_size 20%,307.0,6.0,51.166666666666664,8483.0
Improved,pool_size 20%,306.0,6.0,51.0,8649.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,8864.0
Improved,pool_size 20%,302.0,6.0,50.333333333333336,8456.0
Improved,pool_size 20%,316.0,6.0,52.666666666666664,8513.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,8624.0
Improved,pool_size 20%,300.0,6.0,50.0,8610.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,8594.0
Improved,pool_size 20%,301.0,6.0,50.166666666666664,8727.0
