Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,time_limit 500%,619.0,2.0,309.5,7215.0
Improved,time_limit 500%,526.0,7.0,75.14285714285714,6856.0
Improved,time_limit 500%,516.0,8.0,64.5,7223.0
Improved,time_limit 500%,531.0,9.0,59.0,7162.0
Improved,time_limit 500%,507.0,9.0,56.333333333333336,7367.0
Improved,time_limit 500%,552.0,10.0,55.2,7033.0
Improved,time_limit 500%,518.0,9.0,57.55555555555556,7050.0
Improved,time_limit 500%,545.0,10.0,54.5,7139.0
Improved,time_limit 500%,520.0,9.0,57.77777777777778,7167.0
Improved,time_limit 500%,546.0,10.0,54.6,7030.0
Improved,time_limit 500%,554.0,10.0,55.4,6924.0
Improved,time_limit 500%,513.0,9.0,57.0,7143.0
Improved,time_limit 500%,511.0,9.0,56.77777777777778,6978.0
Improved,time_limit 500%,505.0,9.0,56.111111111111114,7283.0
Improved,time_limit 500%,501.0,9.0,55.666666666666664,6997.0
Improved,time_limit 500%,550.0,10.0,55.0,6818.0
Improved,time_limit 500%,549.0,10.0,54.9,7120.0
Improved,time_limit 500%,548.0,10.0,54.8,7010.0
Improved,time_limit 500%,550.0,10.0,55.0,7337.0
Improved,time_limit 500%,546.0,10.0,54.6,6975.0
Improved,time_limit 500%,544.0,10.0,54.4,7272.0
Improved,time_limit 500%,546.0,10.0,54.6,7209.0
Improved,time_limit 500%,501.0,9.0,55.666666666666664,7255.0
Improved,time_limit 500%,509.0,9.0,56.55555555555556,6704.0
Improved,time_limit 500%,551.0,10.0,55.1,7319.0
Improved,time_limit 500%,500.0,9.0,55.55555555555556,7114.0
Improved,time_limit 500%,548.0,10.0,54.8,7164.0
Improved,time_limit 500%,505.0,9.0,56.111111111111114,7132.0
Improved,time_limit 500%,544.0,10.0,54.4,7106.0
Improved,time_limit 500%,546.0,10.0,54.6,7281.0
Improved,time_limit 500%,546.0,10.0,54.6,7035.0
Improved,time_limit 500%,541.0,10.0,54.1,7068.0
Improved,time_limit 500%,552.0,10.0,55.2,7043.0
Improved,time_limit 500%,549.0,10.0,54.9,7200.0
Improved,time_limit 500%,542.0,10.0,54.2,7243.0
Improved,time_limit 500%,543.0,10.0,54.3,7175.0
Improved,time_limit 500%,544.0,10.0,54.4,6768.0
Improved,time_limit 500%,540.0,10.0,54.0,7186.0
Improved,time_limit 500%,547.0,10.0,54.7,6872.0
Improved,time_limit 500%,552.0,10.0,55.2,7154.0
Improved,time_limit 500%,546.0,10.0,54.6,6932.0
Improved,time_limit 500%,502.0,9.0,55.77777777777778,7303.0
Improved,time_limit 500%,548.0,10.0,54.8,6965.0
Improved,time_limit 500%,550.0,10.0,55.0,7220.0
Improved,time_limit 500%,546.0,10.0,54.6,6970.0
Improved,time_limit 500%,547.0,10.0,54.7,6951.0
Improved,time_limit 500%,551.0,10.0,55.1,6777.0
Improved,time_limit 500%,502.0,9.0,55.77777777777778,7099.0
Improved,time_limit 500%,546.0,10.0,54.6,7173.0
Improved,time_limit 500%,503.0,9.0,55.888888888888886,6769.0
Improved,time_limit 500%,523.0,9.0,58.111111111111114,7142.0
Improved,time_limit 500%,545.0,10.0,54.5,7070.0
Improved,time_limit 500%,548.0,10.0,54.8,7196.0
Improved,time_limit 500%,550.0,10.0,55.0,7265.0
Improved,time_limit 500%,548.0,10.0,54.8,7126.0
Improved,time_limit 500%,547.0,10.0,54.7,6870.0
Improved,time_limit 500%,501.0,9.0,55.666666666666664,7396.0
Improved,time_limit 500%,516.0,8.0,64.5,7070.0
Improved,time_limit 500%,535.0,9.0,59.44444444444444,7164.0
Improved,time_limit 500%,500.0,9.0,55.55555555555556,7172.0
Improved,time_limit 500%,550.0,10.0,55.0,7269.0
Improved,time_limit 500%,550.0,9.0,61.111111111111114,6861.0
Improved,time_limit 500%,553.0,8.0,69.125,7098.0
Improved,time_limit 500%,506.0,7.0,72.28571428571429,7267.0
Improved,time_limit 500%,729.0,8.0,91.125,7095.0
Improved,time_limit 500%,541.0,7.0,77.28571428571429,7296.0
Improved,time_limit 500%,554.0,9.0,61.55555555555556,7070.0
Improved,time_limit 500%,554.0,9.0,61.55555555555556,7072.0
Improved,time_limit 500%,552.0,9.0,61.333333333333336,6812.0
Improved,time_limit 500%,545.0,8.0,68.125,7037.0
Improved,time_limit 500%,509.0,7.0,72.71428571428571,7200.0
Improved,time_limit 500%,545.0,9.0,60.55555555555556,7008.0
Improved,time_limit 500%,535.0,8.0,66.875,6677.0
Improved,time_limit 500%,541.0,9.0,60.111111111111114,7193.0
Improved,time_limit 500%,547.0,9.0,60.77777777777778,7211.0
Improved,time_limit 500%,512.0,7.0,73.14285714285714,7187.0
Improved,time_limit 500%,540.0,9.0,60.0,7212.0
Improved,time_limit 500%,542.0,9.0,60.22222222222222,7244.0
Improved,time_limit 500%,546.0,8.0,68.25,7395.0
Improved,time_limit 500%,539.0,8.0,67.375,7168.0
Improved,time_limit 500%,507.0,8.0,63.375,6941.0
Improved,time_limit 500%,545.0,7.0,77.85714285714286,7338.0
Improved,time_limit 500%,525.0,9.0,58.333333333333336,6958.0
Improved,time_limit 500%,550.0,9.0,61.111111111111114,7104.0
Improved,time_limit 500%,580.0,8.0,72.5,7272.0
Improved,time_limit 500%,576.0,8.0,72.0,6968.0
Improved,time_limit 500%,566.0,9.0,62.888888888888886,6950.0
Improved,time_limit 500%,540.0,9.0,60.0,6866.0
Improved,time_limit 500%,592.0,9.0,65.77777777777777,7299.0
Improved,time_limit 500%,529.0,8.0,66.125,7201.0
Improved,time_limit 500%,534.0,9.0,59.333333333333336,6928.0
Improved,time_limit 500%,528.0,7.0,75.42857142857143,7074.0
Improved,time_limit 500%,542.0,9.0,60.22222222222222,7149.0
Improved,time_limit 500%,541.0,9.0,60.111111111111114,6933.0
Improved,time_limit 500%,502.0,9.0,55.77777777777778,6804.0
Improved,time_limit 500%,503.0,9.0,55.888888888888886,7193.0
Improved,time_limit 500%,517.0,9.0,57.44444444444444,7059.0
Improved,time_limit 500%,504.0,9.0,56.0,7278.0
Improved,time_limit 500%,505.0,9.0,56.111111111111114,7151.0
Improved,time_limit 500%,545.0,10.0,54.5,6982.0
