Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,time_limit 500%,518.0,2.0,259.0,7907.0
Random,time_limit 500%,551.0,9.0,61.22222222222222,7858.0
Random,time_limit 500%,510.0,8.0,63.75,7427.0
Random,time_limit 500%,526.0,12.0,43.833333333333336,7574.0
Random,time_limit 500%,519.0,13.0,39.92307692307692,7305.0
Random,time_limit 500%,519.0,13.0,39.92307692307692,7774.0
Random,time_limit 500%,510.0,13.0,39.23076923076923,7660.0
Random,time_limit 500%,515.0,13.0,39.61538461538461,7632.0
Random,time_limit 500%,536.0,13.0,41.23076923076923,7690.0
Random,time_limit 500%,528.0,13.0,40.61538461538461,7432.0
Random,time_limit 500%,529.0,13.0,40.69230769230769,7529.0
Random,time_limit 500%,531.0,13.0,40.84615384615385,7458.0
Random,time_limit 500%,523.0,13.0,40.23076923076923,7436.0
Random,time_limit 500%,519.0,13.0,39.92307692307692,7540.0
Random,time_limit 500%,531.0,13.0,40.84615384615385,7602.0
Random,time_limit 500%,526.0,13.0,40.46153846153846,7411.0
Random,time_limit 500%,521.0,13.0,40.07692307692308,7501.0
Random,time_limit 500%,528.0,13.0,40.61538461538461,7261.0
Random,time_limit 500%,528.0,13.0,40.61538461538461,7612.0
Random,time_limit 500%,528.0,13.0,40.61538461538461,7416.0
Random,time_limit 500%,522.0,13.0,40.15384615384615,7746.0
Random,time_limit 500%,535.0,13.0,41.15384615384615,7471.0
Random,time_limit 500%,517.0,12.0,43.083333333333336,7738.0
Random,time_limit 500%,514.0,13.0,39.53846153846154,7378.0
Random,time_limit 500%,522.0,13.0,40.15384615384615,7512.0
Random,time_limit 500%,521.0,13.0,40.07692307692308,7511.0
Random,time_limit 500%,526.0,13.0,40.46153846153846,7677.0
Random,time_limit 500%,522.0,13.0,40.15384615384615,7552.0
Random,time_limit 500%,517.0,13.0,39.76923076923077,7596.0
Random,time_limit 500%,502.0,12.0,41.833333333333336,7748.0
Random,time_limit 500%,522.0,13.0,40.15384615384615,7663.0
Random,time_limit 500%,525.0,13.0,40.38461538461539,7596.0
Random,time_limit 500%,529.0,13.0,40.69230769230769,7401.0
