Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,population_size 20,309.0,17.0,18.176470588235293,9584.0
Random,population_size 20,312.0,17.0,18.352941176470587,8814.0
Random,population_size 20,305.0,17.0,17.941176470588236,8978.0
Random,population_size 20,313.0,17.0,18.41176470588235,9189.0
Random,population_size 20,301.0,16.0,18.8125,9183.0
Random,population_size 20,306.0,17.0,18.0,9070.0
Random,population_size 20,313.0,17.0,18.41176470588235,9202.0
Random,population_size 20,309.0,17.0,18.176470588235293,8977.0
Random,population_size 20,308.0,17.0,18.11764705882353,8950.0
Random,population_size 20,315.0,17.0,18.529411764705884,8899.0
Random,population_size 20,307.0,17.0,18.058823529411764,9044.0
Random,population_size 20,313.0,17.0,18.41176470588235,8905.0
Random,population_size 20,309.0,17.0,18.176470588235293,8938.0
Random,population_size 20,310.0,17.0,18.235294117647058,9299.0
Random,population_size 20,312.0,17.0,18.352941176470587,9634.0
Random,population_size 20,309.0,17.0,18.176470588235293,9193.0
Random,population_size 20,309.0,17.0,18.176470588235293,9182.0
Random,population_size 20,312.0,17.0,18.352941176470587,8789.0
Random,population_size 20,313.0,17.0,18.41176470588235,9311.0
Random,population_size 20,311.0,17.0,18.294117647058822,8907.0
Random,population_size 20,301.0,16.0,18.8125,9029.0
Random,population_size 20,310.0,17.0,18.235294117647058,8718.0
Random,population_size 20,306.0,17.0,18.0,9524.0
Random,population_size 20,305.0,17.0,17.941176470588236,9139.0
Random,population_size 20,308.0,17.0,18.11764705882353,9388.0
Random,population_size 20,310.0,17.0,18.235294117647058,9459.0
Random,population_size 20,305.0,17.0,17.941176470588236,9046.0
Random,population_size 20,309.0,17.0,18.176470588235293,8651.0
Random,population_size 20,310.0,17.0,18.235294117647058,8960.0
Random,population_size 20,306.0,17.0,18.0,8951.0
Random,population_size 20,307.0,17.0,18.058823529411764,8958.0
Random,population_size 20,308.0,17.0,18.11764705882353,9055.0
Random,population_size 20,304.0,17.0,17.88235294117647,9299.0
Random,population_size 20,314.0,17.0,18.470588235294116,8937.0
Random,population_size 20,301.0,17.0,17.705882352941178,9015.0
Random,population_size 20,309.0,17.0,18.176470588235293,9047.0
Random,population_size 20,308.0,17.0,18.11764705882353,9249.0
Random,population_size 20,313.0,17.0,18.41176470588235,8631.0
Random,population_size 20,301.0,16.0,18.8125,9293.0
Random,population_size 20,306.0,17.0,18.0,9431.0
Random,population_size 20,308.0,17.0,18.11764705882353,9305.0
Random,population_size 20,312.0,17.0,18.352941176470587,9341.0
Random,population_size 20,307.0,17.0,18.058823529411764,8832.0
Random,population_size 20,315.0,17.0,18.529411764705884,8883.0
Random,population_size 20,303.0,14.0,21.642857142857142,9541.0
Random,population_size 20,318.0,14.0,22.714285714285715,9497.0
Random,population_size 20,305.0,13.0,23.46153846153846,9780.0
Random,population_size 20,305.0,13.0,23.46153846153846,9438.0
Random,population_size 20,318.0,14.0,22.714285714285715,9152.0
Random,population_size 20,314.0,16.0,19.625,8775.0
Random,population_size 20,305.0,17.0,17.941176470588236,9021.0
Random,population_size 20,311.0,17.0,18.294117647058822,8825.0
