Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,pool_size 20%,495.0,2.0,247.5,334.0
Random,pool_size 20%,315.0,4.0,78.75,312.0
Random,pool_size 20%,328.0,6.0,54.666666666666664,335.0
Random,pool_size 20%,306.0,8.0,38.25,291.0
Random,pool_size 20%,302.0,8.0,37.75,328.0
Random,pool_size 20%,302.0,8.0,37.75,290.0
Random,pool_size 20%,309.0,8.0,38.625,294.0
Random,pool_size 20%,328.0,9.0,36.44444444444444,301.0
Random,pool_size 20%,301.0,7.0,43.0,336.0
Random,pool_size 20%,311.0,8.0,38.875,314.0
Random,pool_size 20%,322.0,9.0,35.77777777777778,311.0
Random,pool_size 20%,331.0,9.0,36.77777777777778,271.0
Random,pool_size 20%,327.0,8.0,40.875,297.0
Random,pool_size 20%,333.0,9.0,37.0,309.0
Random,pool_size 20%,323.0,9.0,35.888888888888886,261.0
Random,pool_size 20%,320.0,9.0,35.55555555555556,271.0
Random,pool_size 20%,320.0,9.0,35.55555555555556,266.0
Random,pool_size 20%,302.0,8.0,37.75,313.0
Random,pool_size 20%,304.0,8.0,38.0,297.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,309.0
Random,pool_size 20%,313.0,8.0,39.125,310.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,317.0
Random,pool_size 20%,334.0,9.0,37.111111111111114,315.0
Random,pool_size 20%,329.0,9.0,36.55555555555556,300.0
Random,pool_size 20%,326.0,9.0,36.22222222222222,299.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,296.0
Random,pool_size 20%,334.0,9.0,37.111111111111114,332.0
Random,pool_size 20%,311.0,8.0,38.875,296.0
Random,pool_size 20%,326.0,9.0,36.22222222222222,278.0
Random,pool_size 20%,335.0,9.0,37.22222222222222,276.0
Random,pool_size 20%,327.0,9.0,36.333333333333336,289.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,329.0
Random,pool_size 20%,328.0,9.0,36.44444444444444,316.0
Random,pool_size 20%,331.0,9.0,36.77777777777778,285.0
Random,pool_size 20%,327.0,9.0,36.333333333333336,308.0
Random,pool_size 20%,333.0,8.0,41.625,356.0
Random,pool_size 20%,320.0,8.0,40.0,304.0
Random,pool_size 20%,413.0,5.0,82.6,305.0
Random,pool_size 20%,329.0,4.0,82.25,309.0
Random,pool_size 20%,321.0,4.0,80.25,307.0
Random,pool_size 20%,306.0,6.0,51.0,325.0
Random,pool_size 20%,322.0,7.0,46.0,305.0
Random,pool_size 20%,312.0,6.0,52.0,297.0
Random,pool_size 20%,344.0,7.0,49.142857142857146,327.0
Random,pool_size 20%,319.0,8.0,39.875,296.0
