Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,population_size 20,315.0,12.0,26.25,8778.0
Improved,population_size 20,300.0,12.0,25.0,8782.0
Improved,population_size 20,309.0,12.0,25.75,8666.0
Improved,population_size 20,307.0,12.0,25.583333333333332,8667.0
Improved,population_size 20,302.0,12.0,25.166666666666668,8893.0
Improved,population_size 20,306.0,12.0,25.5,8575.0
Improved,population_size 20,301.0,12.0,25.083333333333332,8870.0
Improved,population_size 20,310.0,12.0,25.833333333333332,8765.0
Improved,population_size 20,302.0,12.0,25.166666666666668,8561.0
Improved,population_size 20,309.0,12.0,25.75,8752.0
Improved,population_size 20,309.0,12.0,25.75,8802.0
Improved,population_size 20,310.0,12.0,25.833333333333332,8454.0
Improved,population_size 20,307.0,12.0,25.583333333333332,8562.0
Improved,population_size 20,305.0,12.0,25.416666666666668,8669.0
Improved,population_size 20,309.0,12.0,25.75,8676.0
Improved,population_size 20,314.0,12.0,26.166666666666668,8717.0
Improved,population_size 20,311.0,12.0,25.916666666666668,8786.0
Improved,population_size 20,310.0,12.0,25.833333333333332,8526.0
Improved,population_size 20,309.0,12.0,25.75,8465.0
Improved,population_size 20,305.0,12.0,25.416666666666668,8614.0
Improved,population_size 20,307.0,12.0,25.583333333333332,8768.0
Improved,population_size 20,313.0,12.0,26.083333333333332,8828.0
Improved,population_size 20,305.0,12.0,25.416666666666668,8884.0
Improved,population_size 20,309.0,12.0,25.75,8662.0
Improved,population_size 20,303.0,12.0,25.25,8485.0
Improved,population_size 20,309.0,12.0,25.75,8627.0
Improved,population_size 20,302.0,12.0,25.166666666666668,8328.0
Improved,population_size 20,306.0,12.0,25.5,8618.0
Improved,population_size 20,309.0,12.0,25.75,8814.0
Improved,population_size 20,306.0,12.0,25.5,8362.0
Improved,population_size 20,303.0,12.0,25.25,8412.0
Improved,population_size 20,312.0,12.0,26.0,8646.0
Improved,population_size 20,310.0,12.0,25.833333333333332,8894.0
Improved,population_size 20,303.0,12.0,25.25,8524.0
Improved,population_size 20,315.0,12.0,26.25,8632.0
Improved,population_size 20,304.0,12.0,25.333333333333332,8736.0
Improved,population_size 20,312.0,12.0,26.0,8386.0
Improved,population_size 20,306.0,12.0,25.5,8752.0
Improved,population_size 20,311.0,12.0,25.916666666666668,8705.0
Improved,population_size 20,311.0,12.0,25.916666666666668,8608.0
Improved,population_size 20,312.0,12.0,26.0,8732.0
Improved,population_size 20,311.0,12.0,25.916666666666668,8931.0
