Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,mutation_prob 30%,323.0,8.0,40.375,7481.0
Random,mutation_prob 30%,322.0,8.0,40.25,7803.0
Random,mutation_prob 30%,316.0,8.0,39.5,7644.0
Random,mutation_prob 30%,327.0,8.0,40.875,7588.0
Random,mutation_prob 30%,318.0,8.0,39.75,7374.0
Random,mutation_prob 30%,320.0,8.0,40.0,7731.0
Random,mutation_prob 30%,317.0,8.0,39.625,7360.0
Random,mutation_prob 30%,322.0,8.0,40.25,7738.0
Random,mutation_prob 30%,323.0,8.0,40.375,7315.0
Random,mutation_prob 30%,339.0,8.0,42.375,7553.0
Random,mutation_prob 30%,304.0,7.0,43.42857142857143,7474.0
Random,mutation_prob 30%,338.0,6.0,56.333333333333336,7757.0
Random,mutation_prob 30%,361.0,6.0,60.166666666666664,7863.0
Random,mutation_prob 30%,326.0,6.0,54.333333333333336,7661.0
Random,mutation_prob 30%,350.0,5.0,70.0,7877.0
Random,mutation_prob 30%,357.0,6.0,59.5,7830.0
Random,mutation_prob 30%,338.0,6.0,56.333333333333336,7747.0
Random,mutation_prob 30%,329.0,6.0,54.833333333333336,7458.0
Random,mutation_prob 30%,344.0,6.0,57.333333333333336,7756.0
Random,mutation_prob 30%,333.0,7.0,47.57142857142857,7775.0
Random,mutation_prob 30%,312.0,5.0,62.4,7878.0
Random,mutation_prob 30%,301.0,5.0,60.2,7212.0
Random,mutation_prob 30%,348.0,6.0,58.0,7446.0
Random,mutation_prob 30%,316.0,4.0,79.0,7736.0
Random,mutation_prob 30%,345.0,7.0,49.285714285714285,7587.0
Random,mutation_prob 30%,320.0,7.0,45.714285714285715,7725.0
Random,mutation_prob 30%,345.0,6.0,57.5,7788.0
Random,mutation_prob 30%,329.0,7.0,47.0,7634.0
Random,mutation_prob 30%,308.0,6.0,51.333333333333336,7667.0
Random,mutation_prob 30%,316.0,6.0,52.666666666666664,7790.0
Random,mutation_prob 30%,303.0,7.0,43.285714285714285,7620.0
Random,mutation_prob 30%,333.0,8.0,41.625,7651.0
Random,mutation_prob 30%,327.0,8.0,40.875,7585.0
Random,mutation_prob 30%,321.0,7.0,45.857142857142854,7845.0
Random,mutation_prob 30%,330.0,8.0,41.25,7675.0
Random,mutation_prob 30%,320.0,8.0,40.0,7594.0
Random,mutation_prob 30%,333.0,8.0,41.625,7624.0
Random,mutation_prob 30%,318.0,8.0,39.75,7781.0
Random,mutation_prob 30%,320.0,8.0,40.0,7513.0
Random,mutation_prob 30%,317.0,8.0,39.625,7491.0
Random,mutation_prob 30%,326.0,8.0,40.75,7420.0
Random,mutation_prob 30%,330.0,8.0,41.25,7550.0
Random,mutation_prob 30%,316.0,8.0,39.5,7731.0
Random,mutation_prob 30%,313.0,8.0,39.125,7639.0
Random,mutation_prob 30%,320.0,8.0,40.0,7648.0
Random,mutation_prob 30%,318.0,8.0,39.75,7941.0
Random,mutation_prob 30%,313.0,8.0,39.125,7455.0
Random,mutation_prob 30%,336.0,8.0,42.0,7653.0
Random,mutation_prob 30%,342.0,7.0,48.857142857142854,7422.0
Random,mutation_prob 30%,317.0,7.0,45.285714285714285,7688.0
