Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,time_limit 500,638.0,3.0,212.66666666666666,190.0
Improved,time_limit 500,525.0,9.0,58.333333333333336,186.0
Improved,time_limit 500,503.0,11.0,45.72727272727273,189.0
Improved,time_limit 500,522.0,11.0,47.45454545454545,186.0
Improved,time_limit 500,534.0,12.0,44.5,188.0
Improved,time_limit 500,519.0,12.0,43.25,185.0
Improved,time_limit 500,518.0,12.0,43.166666666666664,188.0
Improved,time_limit 500,525.0,12.0,43.75,187.0
Improved,time_limit 500,524.0,12.0,43.666666666666664,189.0
Improved,time_limit 500,521.0,12.0,43.416666666666664,185.0
Improved,time_limit 500,518.0,12.0,43.166666666666664,193.0
Improved,time_limit 500,536.0,12.0,44.666666666666664,189.0
Improved,time_limit 500,523.0,12.0,43.583333333333336,191.0
Improved,time_limit 500,525.0,12.0,43.75,188.0
Improved,time_limit 500,509.0,12.0,42.416666666666664,187.0
Improved,time_limit 500,524.0,12.0,43.666666666666664,191.0
Improved,time_limit 500,508.0,12.0,42.333333333333336,184.0
Improved,time_limit 500,541.0,12.0,45.083333333333336,185.0
Improved,time_limit 500,526.0,12.0,43.833333333333336,189.0
Improved,time_limit 500,519.0,12.0,43.25,186.0
Improved,time_limit 500,527.0,12.0,43.916666666666664,185.0
Improved,time_limit 500,529.0,12.0,44.083333333333336,187.0
Improved,time_limit 500,530.0,12.0,44.166666666666664,186.0
Improved,time_limit 500,521.0,12.0,43.416666666666664,191.0
Improved,time_limit 500,521.0,12.0,43.416666666666664,184.0
Improved,time_limit 500,520.0,12.0,43.333333333333336,191.0
Improved,time_limit 500,514.0,12.0,42.833333333333336,191.0
Improved,time_limit 500,513.0,12.0,42.75,190.0
Improved,time_limit 500,521.0,12.0,43.416666666666664,189.0
Improved,time_limit 500,517.0,12.0,43.083333333333336,184.0
Improved,time_limit 500,514.0,12.0,42.833333333333336,186.0
Improved,time_limit 500,519.0,12.0,43.25,183.0
Improved,time_limit 500,526.0,12.0,43.833333333333336,189.0
Improved,time_limit 500,515.0,12.0,42.916666666666664,181.0
Improved,time_limit 500,521.0,12.0,43.416666666666664,190.0
Improved,time_limit 500,527.0,12.0,43.916666666666664,184.0
Improved,time_limit 500,519.0,12.0,43.25,186.0
Improved,time_limit 500,512.0,12.0,42.666666666666664,190.0
Improved,time_limit 500,510.0,12.0,42.5,184.0
Improved,time_limit 500,520.0,12.0,43.333333333333336,189.0
Improved,time_limit 500,522.0,12.0,43.5,191.0
Improved,time_limit 500,520.0,12.0,43.333333333333336,187.0
Improved,time_limit 500,518.0,12.0,43.166666666666664,185.0
Improved,time_limit 500,539.0,12.0,44.916666666666664,187.0
Improved,time_limit 500,521.0,12.0,43.416666666666664,187.0
Improved,time_limit 500,516.0,12.0,43.0,177.0
Improved,time_limit 500,518.0,12.0,43.166666666666664,188.0
Improved,time_limit 500,517.0,12.0,43.083333333333336,186.0
Improved,time_limit 500,516.0,12.0,43.0,185.0
Improved,time_limit 500,517.0,12.0,43.083333333333336,186.0
Improved,time_limit 500,517.0,12.0,43.083333333333336,191.0
Improved,time_limit 500,518.0,12.0,43.166666666666664,189.0
Improved,time_limit 500,516.0,12.0,43.0,188.0
Improved,time_limit 500,518.0,12.0,43.166666666666664,188.0
