Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,time_limit 100,408.0,1.0,408.0,188.0
Improved,time_limit 100,156.0,1.0,156.0,187.0
Improved,time_limit 100,112.0,1.0,112.0,191.0
Improved,time_limit 100,125.0,2.0,62.5,189.0
Improved,time_limit 100,153.0,2.0,76.5,191.0
Improved,time_limit 100,144.0,3.0,48.0,177.0
Improved,time_limit 100,146.0,3.0,48.666666666666664,189.0
Improved,time_limit 100,144.0,3.0,48.0,188.0
Improved,time_limit 100,140.0,3.0,46.666666666666664,181.0
Improved,time_limit 100,104.0,2.0,52.0,186.0
Improved,time_limit 100,144.0,3.0,48.0,188.0
Improved,time_limit 100,109.0,2.0,54.5,191.0
Improved,time_limit 100,135.0,3.0,45.0,184.0
Improved,time_limit 100,144.0,3.0,48.0,186.0
Improved,time_limit 100,102.0,2.0,51.0,186.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,187.0
Improved,time_limit 100,101.0,2.0,50.5,184.0
Improved,time_limit 100,175.0,3.0,58.333333333333336,184.0
Improved,time_limit 100,146.0,3.0,48.666666666666664,185.0
Improved,time_limit 100,151.0,3.0,50.333333333333336,192.0
Improved,time_limit 100,146.0,3.0,48.666666666666664,185.0
Improved,time_limit 100,136.0,3.0,45.333333333333336,187.0
Improved,time_limit 100,138.0,3.0,46.0,191.0
Improved,time_limit 100,101.0,2.0,50.5,191.0
Improved,time_limit 100,101.0,2.0,50.5,194.0
Improved,time_limit 100,148.0,3.0,49.333333333333336,188.0
Improved,time_limit 100,135.0,3.0,45.0,187.0
Improved,time_limit 100,143.0,3.0,47.666666666666664,194.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,189.0
Improved,time_limit 100,143.0,3.0,47.666666666666664,192.0
Improved,time_limit 100,134.0,3.0,44.666666666666664,190.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,190.0
Improved,time_limit 100,103.0,2.0,51.5,191.0
Improved,time_limit 100,148.0,3.0,49.333333333333336,190.0
Improved,time_limit 100,140.0,3.0,46.666666666666664,182.0
Improved,time_limit 100,140.0,3.0,46.666666666666664,186.0
Improved,time_limit 100,146.0,3.0,48.666666666666664,191.0
Improved,time_limit 100,144.0,3.0,48.0,186.0
Improved,time_limit 100,138.0,3.0,46.0,189.0
Improved,time_limit 100,138.0,3.0,46.0,188.0
Improved,time_limit 100,104.0,2.0,52.0,187.0
Improved,time_limit 100,109.0,2.0,54.5,191.0
Improved,time_limit 100,101.0,2.0,50.5,186.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,179.0
Improved,time_limit 100,146.0,3.0,48.666666666666664,195.0
Improved,time_limit 100,141.0,3.0,47.0,182.0
Improved,time_limit 100,100.0,2.0,50.0,192.0
Improved,time_limit 100,141.0,3.0,47.0,186.0
Improved,time_limit 100,141.0,3.0,47.0,186.0
Improved,time_limit 100,145.0,3.0,48.333333333333336,187.0
Improved,time_limit 100,104.0,2.0,52.0,182.0
Improved,time_limit 100,100.0,2.0,50.0,189.0
Improved,time_limit 100,106.0,2.0,53.0,187.0
Improved,time_limit 100,107.0,2.0,53.5,187.0
Improved,time_limit 100,141.0,3.0,47.0,188.0
Improved,time_limit 100,141.0,3.0,47.0,189.0
Improved,time_limit 100,137.0,3.0,45.666666666666664,188.0
Improved,time_limit 100,143.0,3.0,47.666666666666664,186.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,188.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,191.0
Improved,time_limit 100,143.0,3.0,47.666666666666664,185.0
Improved,time_limit 100,141.0,3.0,47.0,187.0
Improved,time_limit 100,146.0,3.0,48.666666666666664,195.0
Improved,time_limit 100,133.0,3.0,44.333333333333336,182.0
Improved,time_limit 100,100.0,2.0,50.0,184.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,186.0
Improved,time_limit 100,140.0,3.0,46.666666666666664,184.0
Improved,time_limit 100,137.0,3.0,45.666666666666664,188.0
Improved,time_limit 100,147.0,3.0,49.0,192.0
Improved,time_limit 100,101.0,2.0,50.5,187.0
Improved,time_limit 100,144.0,3.0,48.0,188.0
Improved,time_limit 100,133.0,3.0,44.333333333333336,180.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,188.0
Improved,time_limit 100,150.0,3.0,50.0,189.0
Improved,time_limit 100,137.0,3.0,45.666666666666664,183.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,185.0
Improved,time_limit 100,140.0,3.0,46.666666666666664,182.0
Improved,time_limit 100,146.0,3.0,48.666666666666664,188.0
Improved,time_limit 100,141.0,3.0,47.0,188.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,186.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,190.0
Improved,time_limit 100,138.0,3.0,46.0,190.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,184.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,189.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,188.0
Improved,time_limit 100,149.0,3.0,49.666666666666664,184.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,184.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,189.0
Improved,time_limit 100,143.0,3.0,47.666666666666664,188.0
Improved,time_limit 100,138.0,3.0,46.0,183.0
Improved,time_limit 100,103.0,2.0,51.5,183.0
Improved,time_limit 100,144.0,3.0,48.0,183.0
Improved,time_limit 100,141.0,3.0,47.0,190.0
Improved,time_limit 100,136.0,3.0,45.333333333333336,185.0
Improved,time_limit 100,147.0,3.0,49.0,186.0
Improved,time_limit 100,140.0,3.0,46.666666666666664,190.0
Improved,time_limit 100,143.0,3.0,47.666666666666664,192.0
Improved,time_limit 100,142.0,3.0,47.333333333333336,193.0
Improved,time_limit 100,139.0,3.0,46.333333333333336,185.0
Improved,time_limit 100,136.0,3.0,45.333333333333336,192.0
