Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,mutation_prob 70%,332.0,6.0,55.333333333333336,6943.0
Improved,mutation_prob 70%,333.0,6.0,55.5,6912.0
Improved,mutation_prob 70%,324.0,6.0,54.0,7041.0
Improved,mutation_prob 70%,336.0,6.0,56.0,6997.0
Improved,mutation_prob 70%,337.0,6.0,56.166666666666664,7155.0
Improved,mutation_prob 70%,327.0,6.0,54.5,7125.0
Improved,mutation_prob 70%,319.0,5.0,63.8,6894.0
Improved,mutation_prob 70%,339.0,6.0,56.5,6955.0
Improved,mutation_prob 70%,333.0,6.0,55.5,6871.0
Improved,mutation_prob 70%,338.0,6.0,56.333333333333336,7205.0
Improved,mutation_prob 70%,337.0,6.0,56.166666666666664,6890.0
Improved,mutation_prob 70%,331.0,6.0,55.166666666666664,7263.0
Improved,mutation_prob 70%,331.0,6.0,55.166666666666664,6974.0
Improved,mutation_prob 70%,346.0,6.0,57.666666666666664,7103.0
Improved,mutation_prob 70%,330.0,6.0,55.0,7221.0
Improved,mutation_prob 70%,325.0,6.0,54.166666666666664,6825.0
Improved,mutation_prob 70%,333.0,6.0,55.5,6727.0
Improved,mutation_prob 70%,329.0,6.0,54.833333333333336,6843.0
Improved,mutation_prob 70%,335.0,6.0,55.833333333333336,7268.0
Improved,mutation_prob 70%,339.0,6.0,56.5,7340.0
Improved,mutation_prob 70%,344.0,6.0,57.333333333333336,7094.0
Improved,mutation_prob 70%,337.0,6.0,56.166666666666664,7109.0
Improved,mutation_prob 70%,338.0,6.0,56.333333333333336,7113.0
Improved,mutation_prob 70%,335.0,6.0,55.833333333333336,7258.0
Improved,mutation_prob 70%,332.0,6.0,55.333333333333336,7098.0
Improved,mutation_prob 70%,328.0,6.0,54.666666666666664,7499.0
Improved,mutation_prob 70%,341.0,6.0,56.833333333333336,7114.0
Improved,mutation_prob 70%,368.0,5.0,73.6,7343.0
Improved,mutation_prob 70%,335.0,6.0,55.833333333333336,6941.0
Improved,mutation_prob 70%,349.0,6.0,58.166666666666664,7353.0
Improved,mutation_prob 70%,339.0,6.0,56.5,7252.0
Improved,mutation_prob 70%,346.0,6.0,57.666666666666664,7081.0
Improved,mutation_prob 70%,341.0,6.0,56.833333333333336,7330.0
Improved,mutation_prob 70%,330.0,6.0,55.0,6907.0
Improved,mutation_prob 70%,340.0,6.0,56.666666666666664,6949.0
Improved,mutation_prob 70%,336.0,6.0,56.0,7344.0
Improved,mutation_prob 70%,340.0,6.0,56.666666666666664,7405.0
Improved,mutation_prob 70%,334.0,6.0,55.666666666666664,7162.0
Improved,mutation_prob 70%,334.0,6.0,55.666666666666664,6924.0
Improved,mutation_prob 70%,334.0,6.0,55.666666666666664,7079.0
Improved,mutation_prob 70%,323.0,6.0,53.833333333333336,7163.0
Improved,mutation_prob 70%,336.0,6.0,56.0,6930.0
Improved,mutation_prob 70%,327.0,6.0,54.5,7440.0
Improved,mutation_prob 70%,331.0,6.0,55.166666666666664,7035.0
Improved,mutation_prob 70%,332.0,6.0,55.333333333333336,7173.0
Improved,mutation_prob 70%,328.0,6.0,54.666666666666664,7174.0
Improved,mutation_prob 70%,333.0,6.0,55.5,7041.0
Improved,mutation_prob 70%,336.0,6.0,56.0,6875.0
Improved,mutation_prob 70%,329.0,6.0,54.833333333333336,6993.0
Improved,mutation_prob 70%,328.0,6.0,54.666666666666664,7218.0
Improved,mutation_prob 70%,326.0,6.0,54.333333333333336,7382.0
Improved,mutation_prob 70%,343.0,6.0,57.166666666666664,7225.0
Improved,mutation_prob 70%,340.0,6.0,56.666666666666664,7302.0
Improved,mutation_prob 70%,325.0,6.0,54.166666666666664,7429.0
Improved,mutation_prob 70%,341.0,6.0,56.833333333333336,7044.0
Improved,mutation_prob 70%,332.0,6.0,55.333333333333336,7270.0
Improved,mutation_prob 70%,339.0,6.0,56.5,7058.0
Improved,mutation_prob 70%,341.0,6.0,56.833333333333336,7139.0
Improved,mutation_prob 70%,337.0,6.0,56.166666666666664,7289.0
Improved,mutation_prob 70%,330.0,6.0,55.0,7474.0
Improved,mutation_prob 70%,337.0,6.0,56.166666666666664,7080.0
Improved,mutation_prob 70%,338.0,6.0,56.333333333333336,7494.0
Improved,mutation_prob 70%,328.0,6.0,54.666666666666664,7213.0
Improved,mutation_prob 70%,337.0,6.0,56.166666666666664,7050.0
Improved,mutation_prob 70%,336.0,6.0,56.0,7028.0
Improved,mutation_prob 70%,328.0,6.0,54.666666666666664,7015.0
Improved,mutation_prob 70%,335.0,6.0,55.833333333333336,7266.0
Improved,mutation_prob 70%,335.0,6.0,55.833333333333336,7167.0
Improved,mutation_prob 70%,326.0,6.0,54.333333333333336,6859.0
