Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,pool_size 100%,300.0,160.0,1.875,8181.0
Random,pool_size 100%,301.0,157.0,1.9171974522292994,8506.0
Random,pool_size 100%,300.0,160.0,1.875,7609.0
Random,pool_size 100%,301.0,160.0,1.88125,7988.0
Random,pool_size 100%,301.0,161.0,1.8695652173913044,8345.0
Random,pool_size 100%,301.0,159.0,1.8930817610062893,8219.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,8241.0
Random,pool_size 100%,301.0,160.0,1.88125,7919.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,7975.0
Random,pool_size 100%,300.0,158.0,1.8987341772151898,7923.0
Random,pool_size 100%,301.0,158.0,1.9050632911392404,8303.0
Random,pool_size 100%,301.0,146.0,2.0616438356164384,8143.0
Random,pool_size 100%,300.0,156.0,1.9230769230769231,8221.0
Random,pool_size 100%,301.0,153.0,1.9673202614379084,7911.0
Random,pool_size 100%,300.0,156.0,1.9230769230769231,8163.0
Random,pool_size 100%,300.0,155.0,1.935483870967742,7910.0
Random,pool_size 100%,301.0,143.0,2.104895104895105,8106.0
Random,pool_size 100%,300.0,127.0,2.3622047244094486,8382.0
Random,pool_size 100%,300.0,145.0,2.0689655172413794,7668.0
Random,pool_size 100%,301.0,158.0,1.9050632911392404,8375.0
Random,pool_size 100%,301.0,156.0,1.9294871794871795,8043.0
Random,pool_size 100%,301.0,142.0,2.119718309859155,8122.0
Random,pool_size 100%,300.0,154.0,1.948051948051948,8171.0
Random,pool_size 100%,301.0,149.0,2.0201342281879193,8231.0
Random,pool_size 100%,301.0,147.0,2.0476190476190474,8193.0
Random,pool_size 100%,300.0,153.0,1.9607843137254901,8756.0
Random,pool_size 100%,301.0,146.0,2.0616438356164384,7856.0
Random,pool_size 100%,301.0,139.0,2.1654676258992804,8127.0
Random,pool_size 100%,300.0,158.0,1.8987341772151898,8068.0
Random,pool_size 100%,301.0,157.0,1.9171974522292994,7999.0
Random,pool_size 100%,300.0,157.0,1.910828025477707,8569.0
Random,pool_size 100%,300.0,157.0,1.910828025477707,8070.0
Random,pool_size 100%,300.0,160.0,1.875,8126.0
Random,pool_size 100%,301.0,157.0,1.9171974522292994,8240.0
Random,pool_size 100%,300.0,156.0,1.9230769230769231,7592.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,8102.0
Random,pool_size 100%,301.0,156.0,1.9294871794871795,7804.0
Random,pool_size 100%,301.0,153.0,1.9673202614379084,8466.0
Random,pool_size 100%,300.0,147.0,2.0408163265306123,8087.0
Random,pool_size 100%,301.0,154.0,1.9545454545454546,7827.0
