Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,mutation_prob 70%,513.0,2.0,256.5,191.0
Improved,mutation_prob 70%,365.0,3.0,121.66666666666667,191.0
Improved,mutation_prob 70%,327.0,4.0,81.75,190.0
Improved,mutation_prob 70%,315.0,6.0,52.5,182.0
Improved,mutation_prob 70%,335.0,7.0,47.857142857142854,188.0
Improved,mutation_prob 70%,343.0,7.0,49.0,189.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,182.0
Improved,mutation_prob 70%,325.0,7.0,46.42857142857143,187.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,179.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,187.0
Improved,mutation_prob 70%,306.0,7.0,43.714285714285715,187.0
Improved,mutation_prob 70%,315.0,7.0,45.0,188.0
Improved,mutation_prob 70%,309.0,7.0,44.142857142857146,188.0
Improved,mutation_prob 70%,307.0,7.0,43.857142857142854,187.0
Improved,mutation_prob 70%,315.0,7.0,45.0,187.0
Improved,mutation_prob 70%,308.0,7.0,44.0,191.0
Improved,mutation_prob 70%,320.0,7.0,45.714285714285715,187.0
Improved,mutation_prob 70%,333.0,7.0,47.57142857142857,190.0
Improved,mutation_prob 70%,331.0,7.0,47.285714285714285,189.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,188.0
Improved,mutation_prob 70%,320.0,7.0,45.714285714285715,189.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,183.0
Improved,mutation_prob 70%,309.0,7.0,44.142857142857146,190.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,187.0
Improved,mutation_prob 70%,322.0,7.0,46.0,192.0
Improved,mutation_prob 70%,338.0,7.0,48.285714285714285,190.0
Improved,mutation_prob 70%,351.0,7.0,50.142857142857146,192.0
Improved,mutation_prob 70%,330.0,7.0,47.142857142857146,185.0
Improved,mutation_prob 70%,319.0,7.0,45.57142857142857,192.0
Improved,mutation_prob 70%,308.0,7.0,44.0,190.0
Improved,mutation_prob 70%,317.0,7.0,45.285714285714285,183.0
Improved,mutation_prob 70%,309.0,7.0,44.142857142857146,187.0
Improved,mutation_prob 70%,319.0,7.0,45.57142857142857,185.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,182.0
Improved,mutation_prob 70%,319.0,7.0,45.57142857142857,187.0
Improved,mutation_prob 70%,311.0,7.0,44.42857142857143,185.0
Improved,mutation_prob 70%,304.0,7.0,43.42857142857143,186.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,183.0
Improved,mutation_prob 70%,305.0,7.0,43.57142857142857,198.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,188.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,188.0
Improved,mutation_prob 70%,315.0,7.0,45.0,187.0
Improved,mutation_prob 70%,315.0,7.0,45.0,185.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,185.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,192.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,190.0
Improved,mutation_prob 70%,311.0,7.0,44.42857142857143,193.0
Improved,mutation_prob 70%,315.0,7.0,45.0,187.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,184.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,190.0
Improved,mutation_prob 70%,317.0,7.0,45.285714285714285,181.0
Improved,mutation_prob 70%,320.0,7.0,45.714285714285715,184.0
Improved,mutation_prob 70%,315.0,7.0,45.0,187.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,186.0
Improved,mutation_prob 70%,315.0,7.0,45.0,190.0
Improved,mutation_prob 70%,319.0,7.0,45.57142857142857,186.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,192.0
Improved,mutation_prob 70%,323.0,7.0,46.142857142857146,193.0
Improved,mutation_prob 70%,332.0,7.0,47.42857142857143,182.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,185.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,189.0
Improved,mutation_prob 70%,308.0,7.0,44.0,190.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,188.0
Improved,mutation_prob 70%,311.0,7.0,44.42857142857143,188.0
Improved,mutation_prob 70%,315.0,7.0,45.0,195.0
Improved,mutation_prob 70%,321.0,7.0,45.857142857142854,187.0
Improved,mutation_prob 70%,315.0,7.0,45.0,189.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,190.0
Improved,mutation_prob 70%,305.0,7.0,43.57142857142857,188.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,189.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,185.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,186.0
Improved,mutation_prob 70%,309.0,7.0,44.142857142857146,184.0
Improved,mutation_prob 70%,318.0,7.0,45.42857142857143,187.0
Improved,mutation_prob 70%,322.0,7.0,46.0,187.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,180.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,186.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,190.0
Improved,mutation_prob 70%,326.0,7.0,46.57142857142857,181.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,189.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,185.0
Improved,mutation_prob 70%,318.0,7.0,45.42857142857143,184.0
Improved,mutation_prob 70%,312.0,7.0,44.57142857142857,189.0
Improved,mutation_prob 70%,317.0,7.0,45.285714285714285,193.0
Improved,mutation_prob 70%,315.0,7.0,45.0,186.0
Improved,mutation_prob 70%,310.0,7.0,44.285714285714285,189.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,192.0
Improved,mutation_prob 70%,314.0,7.0,44.857142857142854,182.0
Improved,mutation_prob 70%,309.0,7.0,44.142857142857146,193.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,185.0
Improved,mutation_prob 70%,321.0,7.0,45.857142857142854,189.0
Improved,mutation_prob 70%,304.0,7.0,43.42857142857143,182.0
Improved,mutation_prob 70%,309.0,7.0,44.142857142857146,188.0
Improved,mutation_prob 70%,310.0,7.0,44.285714285714285,188.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,188.0
Improved,mutation_prob 70%,308.0,7.0,44.0,195.0
Improved,mutation_prob 70%,316.0,7.0,45.142857142857146,189.0
Improved,mutation_prob 70%,313.0,7.0,44.714285714285715,181.0
Improved,mutation_prob 70%,307.0,7.0,43.857142857142854,185.0
Improved,mutation_prob 70%,310.0,7.0,44.285714285714285,180.0
