Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,pool_size 100%,301.0,156.0,1.9294871794871795,9989.0
Random,pool_size 100%,300.0,153.0,1.9607843137254901,9820.0
Random,pool_size 100%,301.0,160.0,1.88125,10042.0
Random,pool_size 100%,301.0,158.0,1.9050632911392404,10081.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,9845.0
Random,pool_size 100%,300.0,157.0,1.910828025477707,10134.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,9970.0
Random,pool_size 100%,301.0,148.0,2.0337837837837838,10436.0
Random,pool_size 100%,301.0,154.0,1.9545454545454546,9867.0
Random,pool_size 100%,300.0,158.0,1.8987341772151898,9781.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,10459.0
Random,pool_size 100%,301.0,159.0,1.8930817610062893,10065.0
Random,pool_size 100%,301.0,157.0,1.9171974522292994,10252.0
Random,pool_size 100%,301.0,160.0,1.88125,10388.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,10131.0
Random,pool_size 100%,301.0,160.0,1.88125,10411.0
Random,pool_size 100%,301.0,157.0,1.9171974522292994,10242.0
Random,pool_size 100%,300.0,157.0,1.910828025477707,10042.0
Random,pool_size 100%,301.0,161.0,1.8695652173913044,9432.0
Random,pool_size 100%,301.0,160.0,1.88125,10081.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,10035.0
Random,pool_size 100%,301.0,160.0,1.88125,10131.0
Random,pool_size 100%,300.0,158.0,1.8987341772151898,10364.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,10619.0
Random,pool_size 100%,301.0,162.0,1.8580246913580247,10651.0
Random,pool_size 100%,300.0,160.0,1.875,10772.0
Random,pool_size 100%,301.0,157.0,1.9171974522292994,9907.0
Random,pool_size 100%,300.0,157.0,1.910828025477707,10007.0
Random,pool_size 100%,301.0,163.0,1.8466257668711656,10157.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,10122.0
Random,pool_size 100%,300.0,160.0,1.875,10437.0
Random,pool_size 100%,300.0,160.0,1.875,9218.0
Random,pool_size 100%,301.0,153.0,1.9673202614379084,10698.0
Random,pool_size 100%,300.0,160.0,1.875,10401.0
Random,pool_size 100%,301.0,164.0,1.8353658536585367,10321.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,10377.0
Random,pool_size 100%,300.0,162.0,1.8518518518518519,9877.0
Random,pool_size 100%,300.0,158.0,1.8987341772151898,9926.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,10080.0
Random,pool_size 100%,301.0,159.0,1.8930817610062893,10014.0
Random,pool_size 100%,302.0,162.0,1.8641975308641976,9808.0
Random,pool_size 100%,300.0,163.0,1.8404907975460123,10421.0
Random,pool_size 100%,301.0,159.0,1.8930817610062893,10276.0
Random,pool_size 100%,301.0,163.0,1.8466257668711656,10108.0
Random,pool_size 100%,300.0,160.0,1.875,9809.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,10544.0
Random,pool_size 100%,301.0,144.0,2.0902777777777777,10121.0
Random,pool_size 100%,301.0,159.0,1.8930817610062893,9799.0
Random,pool_size 100%,301.0,158.0,1.9050632911392404,9805.0
Random,pool_size 100%,301.0,160.0,1.88125,10379.0
Random,pool_size 100%,301.0,158.0,1.9050632911392404,9625.0
Random,pool_size 100%,301.0,161.0,1.8695652173913044,9904.0
Random,pool_size 100%,300.0,158.0,1.8987341772151898,10280.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,10375.0
Random,pool_size 100%,300.0,162.0,1.8518518518518519,10063.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,9972.0
Random,pool_size 100%,301.0,163.0,1.8466257668711656,9462.0
Random,pool_size 100%,300.0,157.0,1.910828025477707,9208.0
Random,pool_size 100%,301.0,162.0,1.8580246913580247,10120.0
Random,pool_size 100%,301.0,159.0,1.8930817610062893,9571.0
Random,pool_size 100%,301.0,162.0,1.8580246913580247,10248.0
Random,pool_size 100%,300.0,159.0,1.8867924528301887,10759.0
Random,pool_size 100%,300.0,161.0,1.8633540372670807,10132.0
Random,pool_size 100%,300.0,155.0,1.935483870967742,9973.0
Random,pool_size 100%,301.0,159.0,1.8930817610062893,10677.0
Random,pool_size 100%,300.0,160.0,1.875,10791.0
Random,pool_size 100%,300.0,154.0,1.948051948051948,10050.0
Random,pool_size 100%,301.0,157.0,1.9171974522292994,10364.0
Random,pool_size 100%,300.0,158.0,1.8987341772151898,10334.0
Random,pool_size 100%,301.0,162.0,1.8580246913580247,10356.0
