Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,mutation_prob 70%,308.0,1.0,308.0,320.0
Random,mutation_prob 70%,328.0,2.0,164.0,314.0
Random,mutation_prob 70%,343.0,7.0,49.0,299.0
Random,mutation_prob 70%,320.0,8.0,40.0,307.0
Random,mutation_prob 70%,336.0,8.0,42.0,304.0
Random,mutation_prob 70%,352.0,7.0,50.285714285714285,302.0
Random,mutation_prob 70%,312.0,6.0,52.0,311.0
Random,mutation_prob 70%,324.0,7.0,46.285714285714285,290.0
Random,mutation_prob 70%,335.0,9.0,37.22222222222222,284.0
Random,mutation_prob 70%,321.0,9.0,35.666666666666664,291.0
Random,mutation_prob 70%,338.0,8.0,42.25,288.0
Random,mutation_prob 70%,304.0,7.0,43.42857142857143,317.0
Random,mutation_prob 70%,312.0,8.0,39.0,309.0
Random,mutation_prob 70%,323.0,10.0,32.3,271.0
Random,mutation_prob 70%,330.0,10.0,33.0,298.0
Random,mutation_prob 70%,302.0,9.0,33.55555555555556,287.0
Random,mutation_prob 70%,300.0,9.0,33.333333333333336,315.0
Random,mutation_prob 70%,313.0,9.0,34.77777777777778,283.0
Random,mutation_prob 70%,309.0,9.0,34.333333333333336,318.0
Random,mutation_prob 70%,307.0,9.0,34.111111111111114,298.0
Random,mutation_prob 70%,331.0,10.0,33.1,291.0
Random,mutation_prob 70%,304.0,9.0,33.77777777777778,291.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,321.0
Random,mutation_prob 70%,307.0,9.0,34.111111111111114,288.0
Random,mutation_prob 70%,331.0,10.0,33.1,289.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,313.0
Random,mutation_prob 70%,302.0,9.0,33.55555555555556,287.0
Random,mutation_prob 70%,330.0,10.0,33.0,293.0
Random,mutation_prob 70%,331.0,10.0,33.1,278.0
Random,mutation_prob 70%,330.0,10.0,33.0,305.0
Random,mutation_prob 70%,306.0,9.0,34.0,305.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,301.0
Random,mutation_prob 70%,329.0,10.0,32.9,300.0
Random,mutation_prob 70%,304.0,9.0,33.77777777777778,301.0
Random,mutation_prob 70%,306.0,9.0,34.0,293.0
Random,mutation_prob 70%,316.0,9.0,35.111111111111114,293.0
Random,mutation_prob 70%,312.0,9.0,34.666666666666664,306.0
Random,mutation_prob 70%,307.0,9.0,34.111111111111114,293.0
Random,mutation_prob 70%,328.0,10.0,32.8,294.0
Random,mutation_prob 70%,306.0,9.0,34.0,297.0
Random,mutation_prob 70%,306.0,9.0,34.0,287.0
Random,mutation_prob 70%,300.0,9.0,33.333333333333336,290.0
Random,mutation_prob 70%,322.0,9.0,35.77777777777778,306.0
Random,mutation_prob 70%,306.0,9.0,34.0,301.0
Random,mutation_prob 70%,310.0,9.0,34.44444444444444,272.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,277.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,310.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,286.0
Random,mutation_prob 70%,313.0,9.0,34.77777777777778,297.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,281.0
Random,mutation_prob 70%,300.0,9.0,33.333333333333336,300.0
Random,mutation_prob 70%,306.0,9.0,34.0,317.0
Random,mutation_prob 70%,302.0,9.0,33.55555555555556,262.0
Random,mutation_prob 70%,300.0,9.0,33.333333333333336,278.0
Random,mutation_prob 70%,331.0,10.0,33.1,308.0
Random,mutation_prob 70%,309.0,9.0,34.333333333333336,281.0
Random,mutation_prob 70%,330.0,10.0,33.0,300.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,276.0
Random,mutation_prob 70%,307.0,9.0,34.111111111111114,291.0
Random,mutation_prob 70%,331.0,10.0,33.1,288.0
Random,mutation_prob 70%,309.0,9.0,34.333333333333336,273.0
Random,mutation_prob 70%,300.0,9.0,33.333333333333336,265.0
