Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,pool_size 100%,564.0,1.0,564.0,7368.0
Improved,pool_size 100%,363.0,1.0,363.0,7097.0
Improved,pool_size 100%,368.0,2.0,184.0,7247.0
Improved,pool_size 100%,386.0,3.0,128.66666666666666,7177.0
Improved,pool_size 100%,339.0,3.0,113.0,7267.0
Improved,pool_size 100%,363.0,3.0,121.0,7331.0
Improved,pool_size 100%,366.0,3.0,122.0,7100.0
Improved,pool_size 100%,360.0,3.0,120.0,7275.0
Improved,pool_size 100%,344.0,3.0,114.66666666666667,6990.0
Improved,pool_size 100%,364.0,3.0,121.33333333333333,7151.0
Improved,pool_size 100%,322.0,3.0,107.33333333333333,7021.0
Improved,pool_size 100%,324.0,3.0,108.0,7048.0
Improved,pool_size 100%,328.0,3.0,109.33333333333333,7081.0
Improved,pool_size 100%,327.0,3.0,109.0,7162.0
Improved,pool_size 100%,330.0,3.0,110.0,7295.0
Improved,pool_size 100%,332.0,3.0,110.66666666666667,6926.0
Improved,pool_size 100%,323.0,3.0,107.66666666666667,7306.0
Improved,pool_size 100%,317.0,3.0,105.66666666666667,7037.0
Improved,pool_size 100%,326.0,3.0,108.66666666666667,7344.0
Improved,pool_size 100%,335.0,3.0,111.66666666666667,7147.0
Improved,pool_size 100%,332.0,3.0,110.66666666666667,7296.0
Improved,pool_size 100%,333.0,3.0,111.0,7199.0
Improved,pool_size 100%,332.0,3.0,110.66666666666667,6938.0
Improved,pool_size 100%,378.0,3.0,126.0,6730.0
Improved,pool_size 100%,346.0,3.0,115.33333333333333,6921.0
Improved,pool_size 100%,422.0,3.0,140.66666666666666,6780.0
Improved,pool_size 100%,341.0,3.0,113.66666666666667,7300.0
Improved,pool_size 100%,335.0,3.0,111.66666666666667,7186.0
Improved,pool_size 100%,324.0,3.0,108.0,6976.0
Improved,pool_size 100%,319.0,3.0,106.33333333333333,7206.0
Improved,pool_size 100%,325.0,3.0,108.33333333333333,7358.0
Improved,pool_size 100%,335.0,3.0,111.66666666666667,7210.0
Improved,pool_size 100%,333.0,3.0,111.0,7251.0
Improved,pool_size 100%,329.0,3.0,109.66666666666667,7261.0
Improved,pool_size 100%,321.0,3.0,107.0,7292.0
Improved,pool_size 100%,332.0,3.0,110.66666666666667,6905.0
Improved,pool_size 100%,356.0,3.0,118.66666666666667,7092.0
Improved,pool_size 100%,325.0,3.0,108.33333333333333,7293.0
Improved,pool_size 100%,333.0,3.0,111.0,7070.0
Improved,pool_size 100%,323.0,3.0,107.66666666666667,7035.0
Improved,pool_size 100%,353.0,3.0,117.66666666666667,7137.0
Improved,pool_size 100%,320.0,3.0,106.66666666666667,7136.0
Improved,pool_size 100%,323.0,3.0,107.66666666666667,7288.0
Improved,pool_size 100%,333.0,3.0,111.0,7015.0
Improved,pool_size 100%,326.0,3.0,108.66666666666667,6967.0
Improved,pool_size 100%,332.0,3.0,110.66666666666667,7232.0
Improved,pool_size 100%,322.0,3.0,107.33333333333333,7052.0
