Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,mutation_prob 30%,325.0,1.0,325.0,7132.0
Improved,mutation_prob 30%,415.0,2.0,207.5,7002.0
Improved,mutation_prob 30%,337.0,4.0,84.25,7093.0
Improved,mutation_prob 30%,369.0,5.0,73.8,7243.0
Improved,mutation_prob 30%,346.0,6.0,57.666666666666664,7097.0
Improved,mutation_prob 30%,349.0,6.0,58.166666666666664,7060.0
Improved,mutation_prob 30%,332.0,6.0,55.333333333333336,6932.0
Improved,mutation_prob 30%,302.0,5.0,60.4,7032.0
Improved,mutation_prob 30%,350.0,6.0,58.333333333333336,7292.0
Improved,mutation_prob 30%,321.0,5.0,64.2,7033.0
Improved,mutation_prob 30%,349.0,6.0,58.166666666666664,7348.0
Improved,mutation_prob 30%,300.0,5.0,60.0,6872.0
Improved,mutation_prob 30%,348.0,6.0,58.0,7013.0
Improved,mutation_prob 30%,346.0,6.0,57.666666666666664,7120.0
Improved,mutation_prob 30%,341.0,6.0,56.833333333333336,6992.0
Improved,mutation_prob 30%,339.0,6.0,56.5,7117.0
Improved,mutation_prob 30%,340.0,6.0,56.666666666666664,7056.0
Improved,mutation_prob 30%,337.0,6.0,56.166666666666664,7109.0
Improved,mutation_prob 30%,335.0,6.0,55.833333333333336,7143.0
Improved,mutation_prob 30%,340.0,6.0,56.666666666666664,7244.0
Improved,mutation_prob 30%,345.0,6.0,57.5,7228.0
Improved,mutation_prob 30%,342.0,6.0,57.0,7233.0
Improved,mutation_prob 30%,342.0,6.0,57.0,7116.0
Improved,mutation_prob 30%,344.0,6.0,57.333333333333336,7076.0
Improved,mutation_prob 30%,346.0,6.0,57.666666666666664,7240.0
Improved,mutation_prob 30%,353.0,6.0,58.833333333333336,6883.0
Improved,mutation_prob 30%,341.0,6.0,56.833333333333336,7371.0
Improved,mutation_prob 30%,338.0,6.0,56.333333333333336,7304.0
Improved,mutation_prob 30%,343.0,6.0,57.166666666666664,7035.0
Improved,mutation_prob 30%,331.0,6.0,55.166666666666664,7232.0
Improved,mutation_prob 30%,340.0,6.0,56.666666666666664,7334.0
Improved,mutation_prob 30%,335.0,6.0,55.833333333333336,7020.0
Improved,mutation_prob 30%,345.0,6.0,57.5,7271.0
Improved,mutation_prob 30%,342.0,6.0,57.0,7238.0
Improved,mutation_prob 30%,333.0,6.0,55.5,7187.0
Improved,mutation_prob 30%,339.0,6.0,56.5,7269.0
Improved,mutation_prob 30%,343.0,6.0,57.166666666666664,7305.0
Improved,mutation_prob 30%,337.0,6.0,56.166666666666664,7245.0
Improved,mutation_prob 30%,342.0,6.0,57.0,6999.0
Improved,mutation_prob 30%,336.0,6.0,56.0,7186.0
Improved,mutation_prob 30%,341.0,6.0,56.833333333333336,7468.0
Improved,mutation_prob 30%,333.0,6.0,55.5,7285.0
Improved,mutation_prob 30%,341.0,6.0,56.833333333333336,7152.0
Improved,mutation_prob 30%,340.0,6.0,56.666666666666664,7338.0
Improved,mutation_prob 30%,340.0,6.0,56.666666666666664,6953.0
Improved,mutation_prob 30%,341.0,6.0,56.833333333333336,7056.0
Improved,mutation_prob 30%,344.0,6.0,57.333333333333336,7220.0
Improved,mutation_prob 30%,341.0,6.0,56.833333333333336,7103.0
Improved,mutation_prob 30%,341.0,6.0,56.833333333333336,7036.0
Improved,mutation_prob 30%,336.0,6.0,56.0,7225.0
Improved,mutation_prob 30%,340.0,6.0,56.666666666666664,7275.0
Improved,mutation_prob 30%,335.0,6.0,55.833333333333336,7201.0
Improved,mutation_prob 30%,363.0,6.0,60.5,7387.0
Improved,mutation_prob 30%,344.0,6.0,57.333333333333336,7345.0
Improved,mutation_prob 30%,336.0,6.0,56.0,7143.0
Improved,mutation_prob 30%,345.0,6.0,57.5,7192.0
Improved,mutation_prob 30%,342.0,6.0,57.0,7009.0
Improved,mutation_prob 30%,333.0,6.0,55.5,7131.0
Improved,mutation_prob 30%,339.0,6.0,56.5,7131.0
Improved,mutation_prob 30%,337.0,6.0,56.166666666666664,7077.0
Improved,mutation_prob 30%,339.0,6.0,56.5,6962.0
Improved,mutation_prob 30%,336.0,6.0,56.0,7089.0
Improved,mutation_prob 30%,330.0,6.0,55.0,7031.0
Improved,mutation_prob 30%,342.0,6.0,57.0,7183.0
