Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,mutation_prob 30%,328.0,10.0,32.8,269.0
Random,mutation_prob 30%,328.0,10.0,32.8,295.0
Random,mutation_prob 30%,320.0,10.0,32.0,315.0
Random,mutation_prob 30%,322.0,10.0,32.2,287.0
Random,mutation_prob 30%,303.0,9.0,33.666666666666664,276.0
Random,mutation_prob 30%,320.0,7.0,45.714285714285715,287.0
Random,mutation_prob 30%,306.0,9.0,34.0,291.0
Random,mutation_prob 30%,323.0,10.0,32.3,289.0
Random,mutation_prob 30%,330.0,10.0,33.0,284.0
Random,mutation_prob 30%,328.0,10.0,32.8,290.0
Random,mutation_prob 30%,327.0,10.0,32.7,290.0
Random,mutation_prob 30%,326.0,10.0,32.6,277.0
Random,mutation_prob 30%,326.0,10.0,32.6,291.0
Random,mutation_prob 30%,324.0,10.0,32.4,307.0
Random,mutation_prob 30%,328.0,10.0,32.8,311.0
Random,mutation_prob 30%,326.0,10.0,32.6,287.0
Random,mutation_prob 30%,323.0,10.0,32.3,262.0
Random,mutation_prob 30%,323.0,10.0,32.3,299.0
Random,mutation_prob 30%,326.0,10.0,32.6,280.0
Random,mutation_prob 30%,312.0,9.0,34.666666666666664,270.0
Random,mutation_prob 30%,322.0,10.0,32.2,289.0
Random,mutation_prob 30%,322.0,10.0,32.2,292.0
Random,mutation_prob 30%,326.0,10.0,32.6,291.0
Random,mutation_prob 30%,325.0,10.0,32.5,285.0
Random,mutation_prob 30%,306.0,9.0,34.0,311.0
Random,mutation_prob 30%,301.0,9.0,33.44444444444444,320.0
Random,mutation_prob 30%,329.0,10.0,32.9,273.0
Random,mutation_prob 30%,328.0,10.0,32.8,297.0
Random,mutation_prob 30%,326.0,10.0,32.6,314.0
Random,mutation_prob 30%,304.0,9.0,33.77777777777778,299.0
Random,mutation_prob 30%,328.0,9.0,36.44444444444444,260.0
