Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,pool_size 20%,310.0,7.0,44.285714285714285,9588.0
Random,pool_size 20%,319.0,7.0,45.57142857142857,9647.0
Random,pool_size 20%,332.0,7.0,47.42857142857143,9281.0
Random,pool_size 20%,318.0,7.0,45.42857142857143,9643.0
Random,pool_size 20%,319.0,7.0,45.57142857142857,9807.0
Random,pool_size 20%,313.0,7.0,44.714285714285715,9487.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9651.0
Random,pool_size 20%,307.0,7.0,43.857142857142854,9551.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9836.0
Random,pool_size 20%,309.0,7.0,44.142857142857146,9787.0
Random,pool_size 20%,318.0,7.0,45.42857142857143,9194.0
Random,pool_size 20%,311.0,7.0,44.42857142857143,9658.0
Random,pool_size 20%,315.0,7.0,45.0,9719.0
Random,pool_size 20%,317.0,7.0,45.285714285714285,9803.0
Random,pool_size 20%,328.0,6.0,54.666666666666664,10017.0
Random,pool_size 20%,313.0,6.0,52.166666666666664,9369.0
Random,pool_size 20%,321.0,7.0,45.857142857142854,9982.0
Random,pool_size 20%,321.0,7.0,45.857142857142854,9456.0
Random,pool_size 20%,329.0,7.0,47.0,9238.0
Random,pool_size 20%,323.0,7.0,46.142857142857146,9745.0
Random,pool_size 20%,317.0,7.0,45.285714285714285,9563.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9901.0
Random,pool_size 20%,316.0,7.0,45.142857142857146,9814.0
Random,pool_size 20%,334.0,7.0,47.714285714285715,9556.0
Random,pool_size 20%,317.0,7.0,45.285714285714285,9877.0
Random,pool_size 20%,316.0,7.0,45.142857142857146,9456.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9658.0
Random,pool_size 20%,317.0,7.0,45.285714285714285,9722.0
Random,pool_size 20%,309.0,7.0,44.142857142857146,9763.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9644.0
Random,pool_size 20%,311.0,7.0,44.42857142857143,9909.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9541.0
Random,pool_size 20%,307.0,7.0,43.857142857142854,9817.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9966.0
Random,pool_size 20%,319.0,7.0,45.57142857142857,9597.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9482.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9574.0
Random,pool_size 20%,308.0,7.0,44.0,9965.0
Random,pool_size 20%,319.0,7.0,45.57142857142857,9505.0
Random,pool_size 20%,316.0,7.0,45.142857142857146,9771.0
Random,pool_size 20%,315.0,7.0,45.0,9913.0
Random,pool_size 20%,345.0,7.0,49.285714285714285,9477.0
Random,pool_size 20%,313.0,7.0,44.714285714285715,9765.0
Random,pool_size 20%,317.0,7.0,45.285714285714285,9815.0
Random,pool_size 20%,318.0,7.0,45.42857142857143,9679.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9889.0
Random,pool_size 20%,301.0,6.0,50.166666666666664,9192.0
Random,pool_size 20%,335.0,7.0,47.857142857142854,9813.0
Random,pool_size 20%,326.0,7.0,46.57142857142857,9422.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9596.0
Random,pool_size 20%,324.0,7.0,46.285714285714285,9907.0
Random,pool_size 20%,306.0,7.0,43.714285714285715,9685.0
Random,pool_size 20%,316.0,7.0,45.142857142857146,9399.0
Random,pool_size 20%,315.0,7.0,45.0,9960.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9441.0
Random,pool_size 20%,322.0,7.0,46.0,9285.0
Random,pool_size 20%,313.0,7.0,44.714285714285715,9542.0
Random,pool_size 20%,320.0,7.0,45.714285714285715,9485.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9655.0
Random,pool_size 20%,309.0,7.0,44.142857142857146,9570.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9225.0
Random,pool_size 20%,315.0,7.0,45.0,9564.0
Random,pool_size 20%,318.0,7.0,45.42857142857143,9638.0
Random,pool_size 20%,311.0,7.0,44.42857142857143,9388.0
Random,pool_size 20%,314.0,7.0,44.857142857142854,9765.0
Random,pool_size 20%,309.0,7.0,44.142857142857146,9515.0
Random,pool_size 20%,324.0,7.0,46.285714285714285,9578.0
Random,pool_size 20%,312.0,7.0,44.57142857142857,9833.0
