Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,population_size 20,354.0,4.0,88.5,8622.0
Random,population_size 20,310.0,7.0,44.285714285714285,8364.0
Random,population_size 20,318.0,8.0,39.75,8111.0
Random,population_size 20,308.0,9.0,34.22222222222222,8172.0
Random,population_size 20,314.0,10.0,31.4,8304.0
Random,population_size 20,313.0,10.0,31.3,8682.0
Random,population_size 20,300.0,11.0,27.272727272727273,8291.0
Random,population_size 20,321.0,12.0,26.75,8038.0
Random,population_size 20,310.0,12.0,25.833333333333332,7999.0
Random,population_size 20,320.0,12.0,26.666666666666668,7265.0
Random,population_size 20,308.0,12.0,25.666666666666668,8337.0
Random,population_size 20,327.0,13.0,25.153846153846153,7775.0
Random,population_size 20,314.0,12.0,26.166666666666668,7968.0
Random,population_size 20,310.0,12.0,25.833333333333332,8044.0
Random,population_size 20,308.0,13.0,23.692307692307693,8417.0
Random,population_size 20,306.0,12.0,25.5,8640.0
Random,population_size 20,317.0,12.0,26.416666666666668,7862.0
Random,population_size 20,320.0,12.0,26.666666666666668,7940.0
Random,population_size 20,320.0,12.0,26.666666666666668,8194.0
Random,population_size 20,308.0,12.0,25.666666666666668,8661.0
Random,population_size 20,316.0,12.0,26.333333333333332,7980.0
Random,population_size 20,315.0,12.0,26.25,8577.0
Random,population_size 20,319.0,12.0,26.583333333333332,8376.0
Random,population_size 20,318.0,12.0,26.5,8540.0
Random,population_size 20,315.0,12.0,26.25,7851.0
Random,population_size 20,322.0,12.0,26.833333333333332,8669.0
Random,population_size 20,322.0,12.0,26.833333333333332,7932.0
Random,population_size 20,312.0,12.0,26.0,8005.0
Random,population_size 20,309.0,12.0,25.75,8258.0
Random,population_size 20,314.0,11.0,28.545454545454547,8203.0
Random,population_size 20,319.0,12.0,26.583333333333332,8897.0
Random,population_size 20,315.0,12.0,26.25,8418.0
Random,population_size 20,322.0,12.0,26.833333333333332,8280.0
Random,population_size 20,316.0,12.0,26.333333333333332,8559.0
Random,population_size 20,303.0,12.0,25.25,7888.0
Random,population_size 20,327.0,13.0,25.153846153846153,8010.0
Random,population_size 20,307.0,12.0,25.583333333333332,7870.0
Random,population_size 20,322.0,13.0,24.76923076923077,8291.0
