Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,mutation_rate 70%,314.0,8.0,39.25,9546.0
Random,mutation_rate 70%,330.0,8.0,41.25,9563.0
Random,mutation_rate 70%,325.0,8.0,40.625,8969.0
Random,mutation_rate 70%,316.0,8.0,39.5,9451.0
Random,mutation_rate 70%,317.0,8.0,39.625,9226.0
Random,mutation_rate 70%,318.0,8.0,39.75,9416.0
Random,mutation_rate 70%,314.0,8.0,39.25,9761.0
Random,mutation_rate 70%,318.0,8.0,39.75,9587.0
Random,mutation_rate 70%,302.0,7.0,43.142857142857146,9927.0
Random,mutation_rate 70%,316.0,8.0,39.5,9425.0
Random,mutation_rate 70%,317.0,8.0,39.625,9615.0
Random,mutation_rate 70%,318.0,8.0,39.75,9301.0
Random,mutation_rate 70%,327.0,8.0,40.875,9650.0
Random,mutation_rate 70%,327.0,8.0,40.875,9374.0
Random,mutation_rate 70%,322.0,8.0,40.25,9819.0
Random,mutation_rate 70%,315.0,8.0,39.375,9458.0
Random,mutation_rate 70%,322.0,8.0,40.25,9582.0
Random,mutation_rate 70%,315.0,8.0,39.375,9571.0
Random,mutation_rate 70%,316.0,8.0,39.5,9807.0
Random,mutation_rate 70%,319.0,8.0,39.875,9618.0
Random,mutation_rate 70%,317.0,8.0,39.625,9249.0
Random,mutation_rate 70%,325.0,8.0,40.625,9903.0
Random,mutation_rate 70%,323.0,8.0,40.375,9542.0
Random,mutation_rate 70%,318.0,8.0,39.75,9691.0
Random,mutation_rate 70%,313.0,8.0,39.125,9790.0
Random,mutation_rate 70%,323.0,8.0,40.375,9791.0
Random,mutation_rate 70%,328.0,8.0,41.0,9208.0
Random,mutation_rate 70%,301.0,7.0,43.0,9842.0
Random,mutation_rate 70%,317.0,8.0,39.625,9619.0
Random,mutation_rate 70%,317.0,8.0,39.625,9814.0
Random,mutation_rate 70%,314.0,8.0,39.25,9520.0
Random,mutation_rate 70%,313.0,8.0,39.125,9680.0
Random,mutation_rate 70%,325.0,8.0,40.625,9601.0
Random,mutation_rate 70%,334.0,8.0,41.75,9664.0
Random,mutation_rate 70%,330.0,7.0,47.142857142857146,9575.0
Random,mutation_rate 70%,342.0,7.0,48.857142857142854,9503.0
Random,mutation_rate 70%,303.0,6.0,50.5,9643.0
Random,mutation_rate 70%,357.0,7.0,51.0,9414.0
Random,mutation_rate 70%,341.0,7.0,48.714285714285715,9506.0
Random,mutation_rate 70%,337.0,8.0,42.125,9533.0
Random,mutation_rate 70%,318.0,8.0,39.75,9169.0
Random,mutation_rate 70%,322.0,8.0,40.25,9989.0
Random,mutation_rate 70%,315.0,8.0,39.375,9442.0
Random,mutation_rate 70%,315.0,8.0,39.375,9496.0
Random,mutation_rate 70%,320.0,8.0,40.0,9813.0
Random,mutation_rate 70%,322.0,8.0,40.25,9492.0
Random,mutation_rate 70%,335.0,8.0,41.875,9328.0
Random,mutation_rate 70%,320.0,8.0,40.0,10089.0
