Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,pool_size 20%,395.0,1.0,395.0,7177.0
Improved,pool_size 20%,312.0,2.0,156.0,6956.0
Improved,pool_size 20%,336.0,5.0,67.2,7362.0
Improved,pool_size 20%,341.0,6.0,56.833333333333336,7102.0
Improved,pool_size 20%,323.0,6.0,53.833333333333336,7083.0
Improved,pool_size 20%,316.0,6.0,52.666666666666664,6966.0
Improved,pool_size 20%,364.0,7.0,52.0,7097.0
Improved,pool_size 20%,341.0,7.0,48.714285714285715,7193.0
Improved,pool_size 20%,303.0,6.0,50.5,7301.0
Improved,pool_size 20%,306.0,6.0,51.0,7363.0
Improved,pool_size 20%,300.0,6.0,50.0,7167.0
Improved,pool_size 20%,305.0,5.0,61.0,7090.0
Improved,pool_size 20%,302.0,5.0,60.4,7151.0
Improved,pool_size 20%,323.0,5.0,64.6,7309.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,7288.0
Improved,pool_size 20%,327.0,6.0,54.5,7378.0
Improved,pool_size 20%,302.0,6.0,50.333333333333336,6963.0
Improved,pool_size 20%,309.0,6.0,51.5,7201.0
Improved,pool_size 20%,304.0,6.0,50.666666666666664,7177.0
Improved,pool_size 20%,313.0,6.0,52.166666666666664,7111.0
Improved,pool_size 20%,311.0,6.0,51.833333333333336,7110.0
Improved,pool_size 20%,317.0,6.0,52.833333333333336,7267.0
Improved,pool_size 20%,343.0,7.0,49.0,7141.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7041.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7301.0
Improved,pool_size 20%,343.0,7.0,49.0,7195.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7047.0
Improved,pool_size 20%,343.0,7.0,49.0,7130.0
Improved,pool_size 20%,344.0,7.0,49.142857142857146,7112.0
Improved,pool_size 20%,339.0,7.0,48.42857142857143,7141.0
Improved,pool_size 20%,338.0,7.0,48.285714285714285,7166.0
Improved,pool_size 20%,341.0,7.0,48.714285714285715,7402.0
Improved,pool_size 20%,331.0,7.0,47.285714285714285,7232.0
Improved,pool_size 20%,341.0,7.0,48.714285714285715,6776.0
Improved,pool_size 20%,340.0,6.0,56.666666666666664,6808.0
Improved,pool_size 20%,347.0,7.0,49.57142857142857,7227.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,7265.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,7187.0
Improved,pool_size 20%,306.0,6.0,51.0,7164.0
Improved,pool_size 20%,308.0,6.0,51.333333333333336,7225.0
Improved,pool_size 20%,300.0,6.0,50.0,7138.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,6923.0
Improved,pool_size 20%,344.0,7.0,49.142857142857146,7019.0
Improved,pool_size 20%,301.0,6.0,50.166666666666664,7209.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7280.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,6920.0
Improved,pool_size 20%,300.0,6.0,50.0,7178.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,7130.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,7091.0
Improved,pool_size 20%,340.0,7.0,48.57142857142857,7369.0
Improved,pool_size 20%,336.0,7.0,48.0,7145.0
Improved,pool_size 20%,313.0,6.0,52.166666666666664,7191.0
Improved,pool_size 20%,333.0,7.0,47.57142857142857,7170.0
Improved,pool_size 20%,300.0,6.0,50.0,6901.0
Improved,pool_size 20%,333.0,7.0,47.57142857142857,7199.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7426.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7077.0
Improved,pool_size 20%,339.0,7.0,48.42857142857143,7326.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,7160.0
Improved,pool_size 20%,343.0,7.0,49.0,7113.0
Improved,pool_size 20%,335.0,7.0,47.857142857142854,7217.0
Improved,pool_size 20%,341.0,7.0,48.714285714285715,6765.0
Improved,pool_size 20%,341.0,7.0,48.714285714285715,7077.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7141.0
Improved,pool_size 20%,349.0,7.0,49.857142857142854,7349.0
Improved,pool_size 20%,302.0,6.0,50.333333333333336,7178.0
Improved,pool_size 20%,327.0,6.0,54.5,7420.0
Improved,pool_size 20%,343.0,7.0,49.0,7312.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7183.0
Improved,pool_size 20%,348.0,7.0,49.714285714285715,6879.0
Improved,pool_size 20%,330.0,6.0,55.0,7127.0
Improved,pool_size 20%,350.0,6.0,58.333333333333336,7310.0
Improved,pool_size 20%,355.0,7.0,50.714285714285715,7159.0
Improved,pool_size 20%,311.0,5.0,62.2,7184.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,7176.0
Improved,pool_size 20%,340.0,7.0,48.57142857142857,7313.0
Improved,pool_size 20%,344.0,7.0,49.142857142857146,6967.0
Improved,pool_size 20%,334.0,7.0,47.714285714285715,7299.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7174.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7102.0
Improved,pool_size 20%,333.0,7.0,47.57142857142857,7074.0
Improved,pool_size 20%,343.0,7.0,49.0,7267.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7108.0
Improved,pool_size 20%,340.0,7.0,48.57142857142857,7223.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,7378.0
Improved,pool_size 20%,337.0,7.0,48.142857142857146,7345.0
Improved,pool_size 20%,338.0,7.0,48.285714285714285,7181.0
Improved,pool_size 20%,345.0,7.0,49.285714285714285,7063.0
Improved,pool_size 20%,335.0,7.0,47.857142857142854,6903.0
Improved,pool_size 20%,343.0,7.0,49.0,7341.0
Improved,pool_size 20%,336.0,7.0,48.0,7162.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,7033.0
Improved,pool_size 20%,338.0,7.0,48.285714285714285,7350.0
Improved,pool_size 20%,333.0,7.0,47.57142857142857,7033.0
Improved,pool_size 20%,346.0,7.0,49.42857142857143,7026.0
Improved,pool_size 20%,330.0,7.0,47.142857142857146,6761.0
Improved,pool_size 20%,342.0,7.0,48.857142857142854,7421.0
Improved,pool_size 20%,344.0,7.0,49.142857142857146,6893.0
Improved,pool_size 20%,340.0,7.0,48.57142857142857,7032.0
Improved,pool_size 20%,340.0,7.0,48.57142857142857,6814.0
