Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,population_size 40,362.0,3.0,120.66666666666667,8634.0
Improved,population_size 40,318.0,3.0,106.0,8760.0
Improved,population_size 40,309.0,3.0,103.0,8439.0
Improved,population_size 40,303.0,3.0,101.0,8787.0
Improved,population_size 40,308.0,3.0,102.66666666666667,8521.0
Improved,population_size 40,304.0,3.0,101.33333333333333,8398.0
Improved,population_size 40,304.0,3.0,101.33333333333333,8636.0
Improved,population_size 40,300.0,3.0,100.0,8497.0
Improved,population_size 40,393.0,4.0,98.25,8683.0
Improved,population_size 40,302.0,3.0,100.66666666666667,8462.0
Improved,population_size 40,305.0,3.0,101.66666666666667,8517.0
Improved,population_size 40,301.0,3.0,100.33333333333333,8659.0
Improved,population_size 40,391.0,4.0,97.75,8427.0
Improved,population_size 40,307.0,3.0,102.33333333333333,8737.0
Improved,population_size 40,396.0,4.0,99.0,8710.0
Improved,population_size 40,393.0,4.0,98.25,8790.0
Improved,population_size 40,301.0,3.0,100.33333333333333,8655.0
Improved,population_size 40,300.0,3.0,100.0,8706.0
Improved,population_size 40,302.0,3.0,100.66666666666667,8657.0
Improved,population_size 40,397.0,4.0,99.25,8741.0
Improved,population_size 40,389.0,4.0,97.25,8580.0
Improved,population_size 40,389.0,4.0,97.25,8333.0
Improved,population_size 40,392.0,4.0,98.0,8625.0
Improved,population_size 40,386.0,4.0,96.5,8516.0
Improved,population_size 40,311.0,3.0,103.66666666666667,8369.0
Improved,population_size 40,303.0,3.0,101.0,8767.0
Improved,population_size 40,389.0,4.0,97.25,8623.0
Improved,population_size 40,394.0,4.0,98.5,8476.0
Improved,population_size 40,319.0,3.0,106.33333333333333,8728.0
Improved,population_size 40,400.0,4.0,100.0,8639.0
Improved,population_size 40,303.0,3.0,101.0,8539.0
Improved,population_size 40,417.0,4.0,104.25,8531.0
Improved,population_size 40,305.0,3.0,101.66666666666667,8795.0
Improved,population_size 40,335.0,3.0,111.66666666666667,8517.0
Improved,population_size 40,301.0,3.0,100.33333333333333,8636.0
Improved,population_size 40,308.0,3.0,102.66666666666667,8650.0
Improved,population_size 40,396.0,4.0,99.0,8519.0
Improved,population_size 40,301.0,3.0,100.33333333333333,8450.0
Improved,population_size 40,316.0,3.0,105.33333333333333,8675.0
Improved,population_size 40,300.0,3.0,100.0,8699.0
Improved,population_size 40,303.0,3.0,101.0,8541.0
Improved,population_size 40,392.0,4.0,98.0,8705.0
Improved,population_size 40,303.0,3.0,101.0,8466.0
Improved,population_size 40,303.0,3.0,101.0,8556.0
Improved,population_size 40,392.0,4.0,98.0,8652.0
Improved,population_size 40,300.0,3.0,100.0,8597.0
Improved,population_size 40,304.0,3.0,101.33333333333333,8575.0
Improved,population_size 40,392.0,4.0,98.0,8604.0
Improved,population_size 40,305.0,3.0,101.66666666666667,8762.0
Improved,population_size 40,391.0,4.0,97.75,8394.0
Improved,population_size 40,300.0,3.0,100.0,8506.0
Improved,population_size 40,337.0,3.0,112.33333333333333,8518.0
Improved,population_size 40,392.0,4.0,98.0,8568.0
Improved,population_size 40,300.0,3.0,100.0,8350.0
Improved,population_size 40,305.0,3.0,101.66666666666667,8705.0
Improved,population_size 40,312.0,3.0,104.0,8687.0
Improved,population_size 40,310.0,3.0,103.33333333333333,8720.0
Improved,population_size 40,307.0,3.0,102.33333333333333,8606.0
Improved,population_size 40,306.0,3.0,102.0,8538.0
Improved,population_size 40,391.0,4.0,97.75,8439.0
Improved,population_size 40,391.0,4.0,97.75,8377.0
