Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,mutation_prob 70%,300.0,7.0,42.857142857142854,7803.0
Random,mutation_prob 70%,318.0,7.0,45.42857142857143,7533.0
Random,mutation_prob 70%,339.0,8.0,42.375,7525.0
Random,mutation_prob 70%,321.0,8.0,40.125,7763.0
Random,mutation_prob 70%,300.0,7.0,42.857142857142854,7655.0
Random,mutation_prob 70%,330.0,8.0,41.25,7040.0
Random,mutation_prob 70%,324.0,8.0,40.5,7450.0
Random,mutation_prob 70%,334.0,8.0,41.75,7829.0
Random,mutation_prob 70%,322.0,8.0,40.25,7551.0
Random,mutation_prob 70%,350.0,8.0,43.75,7771.0
Random,mutation_prob 70%,318.0,7.0,45.42857142857143,7903.0
Random,mutation_prob 70%,338.0,8.0,42.25,7831.0
Random,mutation_prob 70%,341.0,8.0,42.625,7542.0
Random,mutation_prob 70%,300.0,7.0,42.857142857142854,7580.0
Random,mutation_prob 70%,330.0,8.0,41.25,7664.0
Random,mutation_prob 70%,331.0,8.0,41.375,7824.0
Random,mutation_prob 70%,342.0,8.0,42.75,7900.0
Random,mutation_prob 70%,337.0,8.0,42.125,7777.0
Random,mutation_prob 70%,337.0,8.0,42.125,7572.0
Random,mutation_prob 70%,303.0,7.0,43.285714285714285,7294.0
Random,mutation_prob 70%,329.0,8.0,41.125,7545.0
Random,mutation_prob 70%,314.0,8.0,39.25,7910.0
Random,mutation_prob 70%,304.0,6.0,50.666666666666664,7814.0
Random,mutation_prob 70%,334.0,8.0,41.75,7348.0
Random,mutation_prob 70%,343.0,8.0,42.875,7565.0
Random,mutation_prob 70%,316.0,7.0,45.142857142857146,7756.0
Random,mutation_prob 70%,310.0,7.0,44.285714285714285,7761.0
Random,mutation_prob 70%,338.0,8.0,42.25,7609.0
Random,mutation_prob 70%,326.0,8.0,40.75,7468.0
Random,mutation_prob 70%,323.0,8.0,40.375,7683.0
