Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,pool_size 100%,369.0,4.0,92.25,189.0
Improved,pool_size 100%,356.0,4.0,89.0,188.0
Improved,pool_size 100%,354.0,4.0,88.5,190.0
Improved,pool_size 100%,360.0,4.0,90.0,186.0
Improved,pool_size 100%,358.0,4.0,89.5,186.0
Improved,pool_size 100%,357.0,4.0,89.25,188.0
Improved,pool_size 100%,351.0,4.0,87.75,186.0
Improved,pool_size 100%,355.0,4.0,88.75,191.0
Improved,pool_size 100%,356.0,4.0,89.0,187.0
Improved,pool_size 100%,380.0,4.0,95.0,186.0
Improved,pool_size 100%,365.0,4.0,91.25,188.0
Improved,pool_size 100%,366.0,4.0,91.5,188.0
Improved,pool_size 100%,360.0,4.0,90.0,186.0
Improved,pool_size 100%,369.0,4.0,92.25,188.0
Improved,pool_size 100%,387.0,4.0,96.75,193.0
Improved,pool_size 100%,373.0,4.0,93.25,183.0
Improved,pool_size 100%,358.0,4.0,89.5,188.0
Improved,pool_size 100%,361.0,4.0,90.25,182.0
Improved,pool_size 100%,356.0,4.0,89.0,184.0
Improved,pool_size 100%,358.0,4.0,89.5,189.0
Improved,pool_size 100%,356.0,4.0,89.0,195.0
Improved,pool_size 100%,305.0,3.0,101.66666666666667,188.0
Improved,pool_size 100%,372.0,4.0,93.0,183.0
Improved,pool_size 100%,382.0,4.0,95.5,190.0
Improved,pool_size 100%,306.0,3.0,102.0,179.0
Improved,pool_size 100%,337.0,3.0,112.33333333333333,186.0
Improved,pool_size 100%,366.0,3.0,122.0,189.0
Improved,pool_size 100%,371.0,4.0,92.75,189.0
Improved,pool_size 100%,372.0,4.0,93.0,188.0
Improved,pool_size 100%,357.0,4.0,89.25,192.0
Improved,pool_size 100%,357.0,4.0,89.25,186.0
Improved,pool_size 100%,363.0,4.0,90.75,183.0
Improved,pool_size 100%,357.0,4.0,89.25,185.0
Improved,pool_size 100%,353.0,4.0,88.25,188.0
Improved,pool_size 100%,361.0,4.0,90.25,190.0
Improved,pool_size 100%,364.0,4.0,91.0,185.0
Improved,pool_size 100%,363.0,4.0,90.75,188.0
Improved,pool_size 100%,363.0,4.0,90.75,188.0
Improved,pool_size 100%,356.0,4.0,89.0,185.0
Improved,pool_size 100%,372.0,4.0,93.0,189.0
Improved,pool_size 100%,363.0,4.0,90.75,188.0
Improved,pool_size 100%,362.0,4.0,90.5,188.0
Improved,pool_size 100%,364.0,4.0,91.0,181.0
Improved,pool_size 100%,370.0,4.0,92.5,191.0
Improved,pool_size 100%,361.0,4.0,90.25,192.0
Improved,pool_size 100%,363.0,4.0,90.75,187.0
Improved,pool_size 100%,355.0,4.0,88.75,188.0
Improved,pool_size 100%,360.0,4.0,90.0,189.0
Improved,pool_size 100%,361.0,4.0,90.25,186.0
Improved,pool_size 100%,353.0,4.0,88.25,189.0
Improved,pool_size 100%,360.0,4.0,90.0,187.0
Improved,pool_size 100%,376.0,4.0,94.0,182.0
Improved,pool_size 100%,362.0,4.0,90.5,185.0
Improved,pool_size 100%,359.0,4.0,89.75,186.0
Improved,pool_size 100%,361.0,4.0,90.25,187.0
Improved,pool_size 100%,353.0,4.0,88.25,185.0
Improved,pool_size 100%,365.0,4.0,91.25,184.0
Improved,pool_size 100%,365.0,4.0,91.25,191.0
Improved,pool_size 100%,354.0,4.0,88.5,187.0
Improved,pool_size 100%,363.0,4.0,90.75,192.0
Improved,pool_size 100%,354.0,4.0,88.5,190.0
Improved,pool_size 100%,357.0,4.0,89.25,186.0
Improved,pool_size 100%,361.0,4.0,90.25,186.0
