Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,mutation_rate 30%,329.0,6.0,54.833333333333336,8539.0
Improved,mutation_rate 30%,332.0,6.0,55.333333333333336,8823.0
Improved,mutation_rate 30%,326.0,6.0,54.333333333333336,8749.0
Improved,mutation_rate 30%,329.0,6.0,54.833333333333336,8686.0
Improved,mutation_rate 30%,334.0,6.0,55.666666666666664,8663.0
Improved,mutation_rate 30%,331.0,6.0,55.166666666666664,8498.0
Improved,mutation_rate 30%,317.0,6.0,52.833333333333336,8746.0
Improved,mutation_rate 30%,322.0,6.0,53.666666666666664,8716.0
Improved,mutation_rate 30%,324.0,6.0,54.0,8730.0
Improved,mutation_rate 30%,321.0,6.0,53.5,8690.0
Improved,mutation_rate 30%,326.0,6.0,54.333333333333336,8565.0
Improved,mutation_rate 30%,332.0,6.0,55.333333333333336,8390.0
Improved,mutation_rate 30%,334.0,6.0,55.666666666666664,8591.0
Improved,mutation_rate 30%,320.0,6.0,53.333333333333336,8633.0
Improved,mutation_rate 30%,328.0,6.0,54.666666666666664,8411.0
Improved,mutation_rate 30%,331.0,6.0,55.166666666666664,8533.0
