Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,pool_size 100%,308.0,20.0,15.4,319.0
Random,pool_size 100%,301.0,44.0,6.840909090909091,316.0
Random,pool_size 100%,301.0,58.0,5.189655172413793,359.0
Random,pool_size 100%,301.0,103.0,2.9223300970873787,345.0
Random,pool_size 100%,302.0,122.0,2.4754098360655736,353.0
Random,pool_size 100%,300.0,178.0,1.6853932584269662,368.0
Random,pool_size 100%,300.0,188.0,1.5957446808510638,349.0
Random,pool_size 100%,301.0,197.0,1.5279187817258884,330.0
Random,pool_size 100%,300.0,192.0,1.5625,336.0
Random,pool_size 100%,300.0,193.0,1.5544041450777202,319.0
Random,pool_size 100%,300.0,195.0,1.5384615384615385,333.0
Random,pool_size 100%,300.0,196.0,1.530612244897959,347.0
Random,pool_size 100%,300.0,199.0,1.5075376884422111,329.0
Random,pool_size 100%,301.0,197.0,1.5279187817258884,325.0
Random,pool_size 100%,300.0,200.0,1.5,295.0
Random,pool_size 100%,300.0,200.0,1.5,347.0
Random,pool_size 100%,300.0,201.0,1.492537313432836,330.0
Random,pool_size 100%,300.0,185.0,1.6216216216216217,305.0
Random,pool_size 100%,300.0,187.0,1.6042780748663101,321.0
Random,pool_size 100%,300.0,193.0,1.5544041450777202,318.0
Random,pool_size 100%,301.0,194.0,1.5515463917525774,345.0
Random,pool_size 100%,301.0,194.0,1.5515463917525774,318.0
Random,pool_size 100%,300.0,198.0,1.5151515151515151,351.0
Random,pool_size 100%,301.0,188.0,1.601063829787234,338.0
Random,pool_size 100%,301.0,194.0,1.5515463917525774,363.0
Random,pool_size 100%,300.0,197.0,1.5228426395939085,331.0
Random,pool_size 100%,300.0,194.0,1.5463917525773196,309.0
Random,pool_size 100%,301.0,195.0,1.5435897435897437,321.0
Random,pool_size 100%,300.0,189.0,1.5873015873015872,326.0
Random,pool_size 100%,300.0,194.0,1.5463917525773196,331.0
Random,pool_size 100%,300.0,190.0,1.5789473684210527,305.0
Random,pool_size 100%,300.0,189.0,1.5873015873015872,332.0
Random,pool_size 100%,300.0,189.0,1.5873015873015872,314.0
